time_us,pressure_pa,temp,altitude,fakeYaw,fakePitch,fakeRoll,ax,ay,az,wx,wy,wz,cont_drogue,cont_main,state,fired_main_us,fired_drogue_us
450175595,99808,29.75,0,-30.76,84.7,-43.26,-1002.69,-80.57,65.92,0.12,0.12,0,0,0,0,0,0
450185665,99808,29.75,0,-30.74,84.7,-43.24,-1005.62,-62.99,71.04,0.31,-0.06,0.06,0,0,0,0,0
450196476,99808,29.75,0,-30.8,84.71,-43.29,-1007.81,-70.31,44.68,0.37,0,0.12,0,0,0,0,0
450206591,99808,29.75,0,-30.81,84.71,-43.31,-1000.49,-65.19,57.86,0.06,0.12,0.24,0,0,0,0,0
450216672,99808,29.75,0,-30.79,84.71,-43.29,-1003.42,-76.17,82.76,-0.06,0.12,0.31,0,0,0,0,0
450226735,99808,29.75,0,-30.75,84.71,-43.24,-1005.62,-65.19,76.17,0.12,0,0.43,0,0,0,0,0
450236811,99808,29.75,0,-30.72,84.71,-43.21,-1004.15,-75.44,77.64,0.31,-0.12,0.37,0,0,0,0,0
450247612,99805,29.75,0.25,-30.73,84.72,-43.22,-1007.08,-62.99,48.34,0.18,-0.06,0.31,0,0,0,0,0
450257698,99805,29.75,0.25,-30.7,84.72,-43.19,-1008.54,-72.51,68.12,0.12,-0.24,0.43,0,0,0,0,0
450267771,99805,29.75,0.25,-30.65,84.72,-43.14,-1005.62,-60.06,64.45,0.18,-0.18,0.43,0,0,0,0,0
450277842,99805,29.75,0.25,-30.59,84.73,-43.08,-1003.42,-57.86,76.9,0.31,0.06,0.37,0,0,0,0,0
450287911,99805,29.75,0.25,-30.55,84.73,-43.03,-1007.81,-64.45,79.1,0.12,0.12,0.49,0,0,0,0,0
450298716,99804,29.75,0.34,-30.49,84.74,-42.97,-1010.74,-57.86,63.72,-0.12,-0.12,0.55,0,0,0,0,0
450308826,99804,29.75,0.34,-30.46,84.74,-42.95,-1003.42,-64.45,66.65,-0.18,0,0.43,0,0,0,0,0
450318900,99804,29.75,0.34,-30.45,84.74,-42.94,-1007.08,-60.06,60.79,-0.18,0,0.18,0,0,0,0,0
450328923,99804,29.75,0.34,-30.42,84.74,-42.91,-1009.28,-66.65,70.31,-0.12,-0.31,0.18,0,0,0,0,0
450338951,99804,29.75,0.34,-30.35,84.74,-42.85,-1007.08,-57.86,76.17,0,-0.37,0.18,0,0,0,0,0
450349857,99801,29.75,0.59,-30.3,84.74,-42.79,-1002.69,-60.79,76.9,0.12,-0.18,0.18,0,0,0,0,0
450359886,99801,29.75,0.59,-30.25,84.74,-42.73,-1003.42,-45.41,70.31,0.24,0,0.12,0,0,0,0,0
450370024,99801,29.75,0.59,-30.21,84.75,-42.7,-1004.88,-51.27,69.58,0.18,-0.06,0,0,0,0,0,0
450380156,99801,29.75,0.59,-30.2,84.75,-42.69,-1009.28,-52,54.93,-0.06,-0.06,0.12,0,0,0,0,0
450390297,99801,29.75,0.59,-30.18,84.75,-42.67,-1004.88,-68.12,81.3,-0.24,0,0.06,0,0,0,0,0
450400954,99804,29.75,0.34,-30.17,84.75,-42.66,-1004.88,-65.19,82.03,0,0.12,0,0,0,0,0,0
450410994,99804,29.75,0.34,-30.16,84.75,-42.65,-1007.08,-58.59,76.9,0.24,0.18,-0.06,0,0,0,0,0
450421130,99804,29.75,0.34,-30.18,84.75,-42.66,-1005.62,-62.99,73.24,0.06,0.18,-0.12,0,0,0,0,0
450431155,99804,29.75,0.34,-30.24,84.75,-42.72,-1005.62,-65.19,49.8,-0.06,0.18,-0.06,0,0,0,0,0
450441178,99804,29.75,0.34,-30.24,84.75,-42.72,-1004.15,-65.92,88.62,0,0.31,-0.12,0,0,0,0,0
450452014,99802,29.75,0.5,-30.21,84.75,-42.69,-1003.42,-52.73,75.44,0.37,0,-0.18,0,0,0,0,0
450462051,99802,29.75,0.5,-30.19,84.75,-42.67,-1005.62,-54.2,75.44,0.31,0.06,-0.06,0,0,0,0,0
450472191,99802,29.75,0.5,-30.22,84.75,-42.71,-1004.88,-65.19,65.19,-0.37,0.18,-0.12,0,0,0,0,0
450482336,99802,29.75,0.5,-30.3,84.75,-42.79,-1005.62,-75.44,61.52,-0.49,0.31,-0.18,0,0,0,0,0
450492477,99802,29.75,0.5,-30.32,84.75,-42.81,-1000.49,-71.78,85.69,0.06,0.37,-0.06,0,0,0,0,0
450503132,99804,29.75,0.34,-30.34,84.75,-42.82,-1005.62,-65.92,75.44,0.37,0.37,0,0,0,0,0,0
450513168,99804,29.75,0.34,-30.39,84.75,-42.88,-1004.15,-71.04,61.52,0,0.18,-0.12,0,0,0,0,0
450523190,99804,29.75,0.34,-30.46,84.75,-42.95,-1005.62,-76.9,57.13,-0.18,0.12,-0.06,0,0,0,0,0
450533216,99804,29.75,0.34,-30.47,84.75,-42.95,-1002.69,-74.71,73.24,0.24,0,0.06,0,0,0,0,0
450543357,99804,29.75,0.34,-30.42,84.75,-42.89,-1004.15,-54.2,91.55,0.79,0.18,0,0,0,0,0,0
450554260,99805,29.75,0.25,-30.45,84.76,-42.92,-1001.22,-61.52,60.79,0.55,0.24,0,0,0,0,0,0
450564293,99805,29.75,0.25,-30.53,84.76,-43,-1009.28,-76.17,52,-0.31,0.24,0,0,0,0,0,0
450574316,99805,29.75,0.25,-30.57,84.76,-43.04,-1005.62,-73.97,63.72,-0.43,0.12,0.06,0,0,0,0,0
450584339,99805,29.75,0.25,-30.57,84.76,-43.04,-1002.69,-70.31,76.17,0.37,0.18,0.12,0,0,0,0,0
450594363,99805,29.75,0.25,-30.55,84.76,-43.01,-1003.42,-57.86,71.04,0.73,0.06,0.12,0,0,0,0,0
450605385,99804,29.75,0.34,-30.57,84.76,-43.03,-1005.62,-78.37,69.58,0.12,-0.06,0.12,0,0,0,0,0
450615420,99804,29.75,0.34,-30.6,84.76,-43.07,-1004.15,-71.78,52,-0.55,-0.18,0.06,0,0,0,0,0
450625450,99804,29.75,0.34,-30.61,84.77,-43.08,-1004.15,-54.2,54.2,-0.12,0,0,0,0,0,0,0
450635584,99804,29.75,0.34,-30.56,84.77,-43.02,-1006.35,-48.34,79.1,0.73,0.06,-0.06,0,0,0,0,0
450645611,99804,29.75,0.34,-30.56,84.77,-43.01,-1007.08,-60.79,65.19,0.61,0,0.06,0,0,0,0,0
450656518,99807,29.75,0.09,-30.57,84.77,-43.03,-1004.15,-79.1,76.9,-0.92,0.12,0.24,0,0,0,0,0
450666556,99807,29.75,0.09,-30.6,84.77,-43.07,-1006.35,-68.85,56.4,-0.18,0.06,0.12,0,0,0,0,0
450676584,99807,29.75,0.09,-30.56,84.77,-43.03,-1006.35,-54.93,64.45,0.61,-0.18,0.12,0,0,0,0,0
450686608,99807,29.75,0.09,-30.57,84.77,-43.03,-1007.81,-63.72,62.26,0.31,-0.12,-0.06,0,0,0,0,0
450696634,99807,29.75,0.09,-30.61,84.77,-43.07,-1005.62,-79.1,60.06,-0.37,-0.12,0.06,0,0,0,0,0
450707659,99805,29.75,0.25,-30.56,84.77,-43.03,-1007.08,-72.51,86.43,-0.18,-0.24,0.12,0,0,0,0,0
450717701,99805,29.75,0.25,-30.52,84.77,-42.98,-1007.08,-52.73,66.65,0.67,-0.24,0,0,0,0,0,0
450727728,99805,29.75,0.25,-30.45,84.77,-42.9,-1002.69,-39.55,80.57,0.73,-0.12,-0.12,0,0,0,0,0
450737861,99805,29.75,0.25,-30.44,84.77,-42.89,-1007.08,-60.06,58.59,-0.24,-0.31,0,0,0,0,0,0
450747893,99805,29.75,0.25,-30.44,84.76,-42.9,-1007.81,-79.1,71.78,-0.61,-0.31,0,0,0,0,0,0
450758798,99809,29.75,0,-30.45,84.76,-42.91,-1004.15,-62.26,65.92,-0.12,-0.06,-0.06,0,0,0,0,0
450768851,99809,29.75,0,-30.44,84.76,-42.89,-1004.88,-65.19,73.97,0.49,-0.12,-0.06,0,0,0,0,0
450778895,99809,29.75,0,-30.4,84.75,-42.86,-1004.88,-68.85,87.16,0.18,-0.18,-0.06,0,0,0,0,0
450788950,99809,29.75,0,-30.43,84.75,-42.89,-1008.54,-77.64,60.06,-0.31,-0.37,-0.06,0,0,0,0,0
450799001,99809,29.75,0,-30.41,84.75,-42.87,-1004.88,-68.12,75.44,-0.06,-0.24,0,0,0,0,0,0
450809940,99807,29.76,0.08,-30.36,84.75,-42.81,-1007.81,-44.68,74.71,0.61,0,-0.06,0,0,0,0,0
450819983,99807,29.76,0.08,-30.3,84.75,-42.74,-1007.81,-56.4,93.02,0.49,-0.06,-0.12,0,0,0,0,0
450830021,99807,29.76,0.08,-30.32,84.74,-42.77,-999.76,-69.58,70.31,-0.31,0.06,-0.06,0,0,0,0,0
450840062,99807,29.76,0.08,-30.34,84.74,-42.8,-1001.95,-74.71,72.51,-0.67,0.12,0,0,0,0,0,0
450850110,99807,29.76,0.08,-30.35,84.74,-42.81,-1007.81,-65.19,68.85,-0.18,0.12,0.06,0,0,0,0,0
450861035,99808,29.75,0,-30.37,84.74,-42.82,-1008.54,-70.31,74.71,0.43,0.18,0,0,0,0,0,0
450871078,99808,29.75,0,-30.41,84.74,-42.86,-1005.62,-72.51,72.51,0.18,0.31,-0.06,0,0,0,0,0
450881130,99808,29.75,0,-30.45,84.74,-42.91,-1005.62,-71.78,68.85,-0.24,0.24,-0.06,0,0,0,0,0
450891175,99808,29.75,0,-30.44,84.74,-42.9,-1007.08,-62.26,79.1,-0.06,0.12,-0.06,0,0,0,0,0
450901215,99808,29.75,0,-30.43,84.75,-42.88,-1006.35,-44.68,60.79,0.43,0.24,0,0,0,0,0,0
450912151,99805,29.76,0.25,-30.41,84.75,-42.86,-1003.42,-59.33,79.83,0.12,0.06,-0.06,0,0,0,0,0
450922193,99805,29.76,0.25,-30.46,84.75,-42.91,-1007.81,-69.58,64.45,-0.24,0.24,-0.12,0,0,0,0,0
450932240,99805,29.76,0.25,-30.51,84.75,-42.97,-1007.81,-69.58,65.92,-0.31,0.37,-0.12,0,0,0,0,0
450942283,99805,29.76,0.25,-30.55,84.75,-43,-1002.69,-66.65,72.51,0.24,0.31,-0.12,0,0,0,0,0
450952344,99805,29.76,0.25,-30.57,84.75,-43.02,-1006.35,-65.19,67.38,0.37,0.18,-0.06,0,0,0,0,0
450963270,99807,29.76,0.08,-30.59,84.76,-43.03,-1008.54,-67.38,73.97,0,0.31,0.06,0,0,0,0,0
450973316,99807,29.76,0.08,-30.65,84.76,-43.1,-1002.69,-70.31,53.47,0,0.37,0.12,0,0,0,0,0
450983358,99807,29.76,0.08,-30.65,84.77,-43.1,-1007.08,-57.13,63.72,0.24,0.18,0.06,0,0,0,0,0
450993412,99807,29.76,0.08,-30.63,84.77,-43.07,-1007.08,-51.27,65.92,0.43,-0.06,-0.06,0,0,0,0,0
451003464,99807,29.76,0.08,-30.6,84.77,-43.04,-1003.42,-56.4,80.57,0.31,0.06,-0.06,0,0,0,0,0
451014401,99808,29.76,0,-30.61,84.77,-43.05,-1004.88,-67.38,70.31,-0.24,0,0,0,0,0,0,0
451024449,99808,29.76,0,-30.62,84.77,-43.07,-1004.88,-67.38,57.13,-0.37,-0.12,0.06,0,0,0,0,0
451034494,99808,29.76,0,-30.63,84.77,-43.08,-1005.62,-62.99,54.93,0,-0.18,0.06,0,0,0,0,0
451044531,99808,29.76,0,-30.65,84.77,-43.09,-1008.54,-66.65,60.79,0.12,0,0.06,0,0,0,0,0
451054577,99808,29.76,0,-30.64,84.77,-43.09,-1007.08,-64.45,79.1,0.12,0.18,0,0,0,0,0,0
451065515,99808,29.75,0,-30.64,84.78,-43.08,-1004.88,-57.86,68.12,0.06,0.12,0,0,0,0,0,0
451075563,99808,29.75,0,-30.64,84.78,-43.08,-1009.28,-60.79,64.45,0.18,-0.12,-0.06,0,0,0,0,0
451085605,99808,29.75,0,-30.61,84.78,-43.04,-1005.62,-54.93,68.12,0.24,-0.18,0,0,0,0,0,0
451095646,99808,29.75,0,-30.59,84.77,-43.02,-1004.88,-60.79,84.23,0.12,0.06,-0.18,0,0,0,0,0
451105686,99808,29.75,0,-30.65,84.77,-43.08,-1003.42,-75.44,61.52,-0.06,0.12,-0.12,0,0,0,0,0
451116633,99809,29.76,-0.08,-30.67,84.77,-43.11,-1003.42,-79.83,73.24,-0.06,0,0.06,0,0,0,0,0
451126673,99809,29.76,-0.08,-30.68,84.76,-43.12,-1005.62,-79.1,72.51,0.12,-0.18,0,0,0,0,0,0
451138418,99809,29.76,-0.08,-30.69,84.76,-43.12,-1004.88,-73.24,70.31,0.31,-0.18,0,0,0,0,0,0
451148462,99809,29.76,-0.08,-30.67,84.76,-43.1,-1002.69,-65.92,76.17,0.31,0,0.06,0,0,0,0,0
451158521,99809,29.76,-0.08,-30.68,84.76,-43.11,-1002.69,-68.12,62.26,0.12,0.06,0.18,0,0,0,0,0
451168620,99809,29.76,-0.08,-30.66,84.76,-43.09,-1004.88,-75.44,83.5,0,-0.12,0.12,0,0,0,0,0
451178686,99809,29.76,-0.08,-30.59,84.76,-43.02,-1005.62,-55.66,79.83,0.12,-0.24,0.12,0,0,0,0,0
451188752,99809,29.76,-0.08,-30.55,84.75,-42.97,-1004.15,-68.12,77.64,0.24,-0.12,0.31,0,0,0,0,0
451198813,99809,29.76,-0.08,-30.55,84.76,-42.97,-1005.62,-76.9,71.04,-0.06,0.18,0.55,0,0,0,0,0
451208868,99809,29.76,-0.08,-30.59,84.76,-43.02,-1005.62,-81.3,55.66,-0.31,0.24,0.49,0,0,0,0,0
451218974,99808,29.75,0,-30.6,84.76,-43.02,-1004.88,-77.64,83.5,0.12,0.24,0.18,0,0,0,0,0
451229023,99808,29.75,0,-30.58,84.76,-43,-1004.88,-69.58,84.23,0.49,0.24,0.24,0,0,0,0,0
451239068,99808,29.75,0,-30.52,84.76,-42.94,-997.56,-60.79,79.1,0.24,0.06,0.37,0,0,0,0,0
451249106,99808,29.75,0,-30.51,84.76,-42.94,-1003.42,-70.31,64.45,-0.06,-0.18,0.24,0,0,0,0,0
451259143,99808,29.75,0,-30.51,84.77,-42.93,-1006.35,-62.99,58.59,0.12,0,0.31,0,0,0,0,0
451269839,99808,29.76,0,-30.46,84.77,-42.87,-1004.88,-62.26,82.03,0.49,0.06,0.31,0,0,0,0,0
451279877,99808,29.76,0,-30.41,84.77,-42.82,-1001.22,-57.86,76.17,0.43,0.12,0.31,0,0,0,0,0
451289917,99808,29.76,0,-30.39,84.77,-42.8,-1004.88,-65.92,73.24,-0.12,0.06,0.31,0,0,0,0,0
451299966,99808,29.76,0,-30.41,84.77,-42.82,-1007.81,-72.51,57.13,-0.31,0.06,0.43,0,0,0,0,0
451310009,99808,29.76,0,-30.39,84.78,-42.8,-1004.15,-60.79,62.99,0.06,0.06,0.37,0,0,0,0,0
451320952,99808,29.76,0,-30.37,84.79,-42.78,-1004.15,-47.61,60.06,0.61,0.24,0.24,0,0,0,0,0
451330996,99808,29.76,0,-30.34,84.8,-42.74,-1007.81,-56.4,69.58,0.55,0.24,0.37,0,0,0,0,0
451341048,99808,29.76,0,-30.33,84.8,-42.73,-1004.88,-62.99,68.85,0.12,0.24,0.37,0,0,0,0,0
451351080,99808,29.76,0,-30.3,84.8,-42.7,-1007.08,-58.59,76.9,0,0.18,0.24,0,0,0,0,0
451361123,99808,29.76,0,-30.25,84.81,-42.65,-1004.88,-50.54,65.92,0.37,-0.12,0.18,0,0,0,0,0
451372050,99808,29.76,0,-30.25,84.81,-42.64,-1003.42,-53.47,62.26,0.37,0.18,0.12,0,0,0,0,0
451382083,99808,29.76,0,-30.29,84.82,-42.69,-1004.15,-65.92,57.86,-0.24,0.31,0.06,0,0,0,0,0
451392120,99808,29.76,0,-30.3,84.82,-42.7,-1006.35,-61.52,63.72,-0.12,0.18,0.18,0,0,0,0,0
451402159,99808,29.76,0,-30.24,84.82,-42.64,-1006.35,-50.54,76.17,0.31,-0.06,0.12,0,0,0,0,0
451412199,99808,29.76,0,-30.2,84.83,-42.59,-1009.28,-50.54,69.58,0.61,-0.12,0.06,0,0,0,0,0
451423127,99809,29.76,-0.08,-30.16,84.83,-42.55,-999.76,-54.93,73.97,0.18,0,0.06,0,0,0,0,0
451433166,99809,29.76,-0.08,-30.19,84.83,-42.58,-1005.62,-62.26,55.66,-0.31,-0.06,-0.06,0,0,0,0,0
451443213,99809,29.76,-0.08,-30.18,84.83,-42.57,-1010.01,-57.13,67.38,0.12,-0.06,-0.06,0,0,0,0,0
451453266,99809,29.76,-0.08,-30.16,84.83,-42.54,-1004.15,-56.4,76.9,0.61,0.06,-0.06,0,0,0,0,0
451463319,99809,29.76,-0.08,-30.12,84.83,-42.5,-1003.42,-55.66,80.57,0.12,0.06,0,0,0,0,0,0
451474169,99807,29.76,0.08,-30.13,84.83,-42.51,-1004.15,-68.85,75.44,-0.37,0.06,0,0,0,0,0,0
451484210,99807,29.76,0.08,-30.16,84.83,-42.55,-1007.81,-63.72,59.33,-0.31,0,-0.12,0,0,0,0,0
451494253,99807,29.76,0.08,-30.16,84.83,-42.55,-1007.08,-56.4,71.04,0.12,0,-0.24,0,0,0,0,0
451504303,99807,29.76,0.08,-30.16,84.83,-42.55,-1007.08,-50.54,61.52,0.12,-0.12,-0.31,0,0,0,0,0
451514352,99807,29.76,0.08,-30.16,84.82,-42.54,-1005.62,-66.65,80.57,0,-0.12,-0.24,0,0,0,0,0
451525285,99807,29.76,0.08,-30.17,84.82,-42.56,-1003.42,-71.04,73.24,-0.12,-0.06,-0.12,0,0,0,0,0
451535320,99807,29.76,0.08,-30.2,84.82,-42.58,-1000.49,-65.92,71.04,-0.18,0,-0.24,0,0,0,0,0
451545344,99807,29.76,0.08,-30.21,84.81,-42.6,-1001.22,-68.12,83.5,0,0,-0.43,0,0,0,0,0
451555364,99807,29.76,0.08,-30.26,84.81,-42.64,-1004.88,-64.45,57.86,0.06,-0.06,-0.31,0,0,0,0,0
451565391,99807,29.76,0.08,-30.27,84.8,-42.65,-1007.08,-71.04,82.76,-0.06,0,-0.24,0,0,0,0,0
451576419,99807,29.76,0.08,-30.31,84.8,-42.69,-1002.69,-66.65,62.26,0.12,0.12,-0.06,0,0,0,0,0
451586461,99807,29.76,0.08,-30.28,84.8,-42.67,-1006.35,-57.86,84.96,0.12,0.12,-0.18,0,0,0,0,0
451596599,99807,29.76,0.08,-30.31,84.8,-42.7,-1002.69,-62.99,71.04,0.18,0.12,-0.31,0,0,0,0,0
451606738,99807,29.76,0.08,-30.34,84.8,-42.73,-1003.42,-67.38,70.31,-0.06,0.12,-0.18,0,0,0,0,0
451616767,99807,29.76,0.08,-30.39,84.8,-42.77,-1004.88,-76.9,65.19,-0.24,0,-0.06,0,0,0,0,0
451627550,99807,29.76,0.08,-30.39,84.8,-42.77,-1006.35,-68.12,71.04,0.06,-0.06,0,0,0,0,0,0
451637590,99807,29.76,0.08,-30.39,84.79,-42.77,-1004.88,-66.65,76.9,0.24,-0.06,-0.18,0,0,0,0,0
451647615,99807,29.76,0.08,-30.45,84.79,-42.83,-1005.62,-74.71,65.19,0.12,0.18,-0.12,0,0,0,0,0
451657754,99807,29.76,0.08,-30.48,84.79,-42.86,-1004.88,-75.44,72.51,0.12,0.18,0,0,0,0,0,0
451667774,99807,29.76,0.08,-30.49,84.79,-42.86,-1007.81,-62.26,67.38,0.31,0.18,0.06,0,0,0,0,0
451678674,99807,29.76,0.08,-30.46,84.79,-42.83,-1007.81,-56.4,75.44,0.37,0.12,0.06,0,0,0,0,0
451688712,99807,29.76,0.08,-30.47,84.79,-42.84,-1003.42,-68.12,73.97,0.24,0.06,-0.06,0,0,0,0,0
451698738,99807,29.76,0.08,-30.49,84.79,-42.85,-1008.54,-71.04,71.78,0,0.12,0.06,0,0,0,0,0
451708765,99807,29.76,0.08,-30.5,84.79,-42.87,-1007.08,-65.19,70.31,0,0.37,0.12,0,0,0,0,0
451718793,99807,29.76,0.08,-30.53,84.8,-42.9,-1004.88,-67.38,61.52,0.06,0.37,0.24,0,0,0,0,0
451729818,99805,29.76,0.25,-30.53,84.8,-42.9,-1004.15,-68.12,70.31,0,0.06,0.18,0,0,0,0,0
451739849,99805,29.76,0.25,-30.54,84.8,-42.91,-1010.01,-66.65,64.45,0.18,0,0.12,0,0,0,0,0
451749871,99805,29.76,0.25,-30.54,84.8,-42.9,-1007.08,-65.92,67.38,0.18,-0.06,0.06,0,0,0,0,0
451760009,99805,29.76,0.25,-30.52,84.8,-42.88,-1003.42,-62.99,68.12,0.18,-0.18,0.06,0,0,0,0,0
451770031,99805,29.76,0.25,-30.52,84.8,-42.88,-1002.69,-61.52,63.72,0.06,-0.18,-0.06,0,0,0,0,0
451780927,99805,29.76,0.25,-30.53,84.8,-42.89,-1006.35,-65.19,64.45,-0.12,-0.18,-0.12,0,0,0,0,0
451790967,99805,29.76,0.25,-30.54,84.8,-42.91,-1004.88,-66.65,64.45,-0.18,-0.18,-0.12,0,0,0,0,0
451800991,99805,29.76,0.25,-30.53,84.8,-42.9,-1004.88,-61.52,65.92,0,-0.06,0.06,0,0,0,0,0
451811127,99805,29.76,0.25,-30.53,84.8,-42.9,-1007.08,-65.19,69.58,0.31,0.12,0.12,0,0,0,0,0
451821151,99805,29.76,0.25,-30.53,84.8,-42.89,-1004.88,-65.19,70.31,0.18,0,0.06,0,0,0,0,0
451832049,99805,29.76,0.25,-30.53,84.8,-42.89,-1002.69,-57.86,63.72,0.12,-0.06,-0.06,0,0,0,0,0
451842083,99805,29.76,0.25,-30.52,84.8,-42.88,-1005.62,-66.65,68.85,0.24,-0.06,0.06,0,0,0,0,0
451852107,99805,29.76,0.25,-30.5,84.8,-42.86,-1008.54,-64.45,65.19,0.06,-0.24,0.18,0,0,0,0,0
451862127,99805,29.76,0.25,-30.47,84.8,-42.83,-1007.08,-64.45,74.71,0.06,-0.06,0.18,0,0,0,0,0
451872156,99805,29.76,0.25,-30.44,84.8,-42.79,-1004.88,-58.59,72.51,0.06,0,0.24,0,0,0,0,0
451883181,99802,29.76,0.5,-30.43,84.81,-42.78,-1007.81,-64.45,67.38,0,-0.06,0.12,0,0,0,0,0
451893218,99802,29.76,0.5,-30.42,84.81,-42.77,-1007.08,-60.06,65.92,0.24,0,0.06,0,0,0,0,0
451903238,99802,29.76,0.5,-30.41,84.81,-42.76,-1005.62,-57.86,65.92,0.24,0,0.06,0,0,0,0,0
451913263,99802,29.76,0.5,-30.39,84.81,-42.74,-1005.62,-63.72,74.71,0.12,-0.18,-0.06,0,0,0,0,0
451923286,99802,29.76,0.5,-30.37,84.8,-42.71,-1005.62,-64.45,76.17,0.12,-0.31,-0.12,0,0,0,0,0
451934316,99802,29.76,0.5,-30.34,84.8,-42.68,-1001.95,-56.4,70.31,0,-0.06,0.06,0,0,0,0,0
451944349,99802,29.76,0.5,-30.32,84.8,-42.67,-1007.81,-60.06,76.17,0,0.12,0.06,0,0,0,0,0
451954370,99802,29.76,0.5,-30.33,84.8,-42.68,-1005.62,-59.33,65.19,-0.06,-0.06,-0.18,0,0,0,0,0
451964505,99802,29.76,0.5,-30.31,84.8,-42.66,-1005.62,-50.54,73.97,-0.06,0,-0.24,0,0,0,0,0
451974525,99802,29.76,0.5,-30.29,84.8,-42.64,-1004.88,-58.59,76.9,0,0.06,-0.06,0,0,0,0,0
451985432,99804,29.76,0.34,-30.3,84.8,-42.65,-1003.42,-62.99,71.78,-0.06,0.06,-0.12,0,0,0,0,0
451995468,99804,29.76,0.34,-30.3,84.8,-42.65,-1003.42,-64.45,77.64,-0.12,0,-0.18,0,0,0,0,0
452005606,99804,29.76,0.34,-30.31,84.79,-42.66,-1003.42,-66.65,76.17,-0.12,-0.06,-0.24,0,0,0,0,0
452015627,99804,29.76,0.34,-30.31,84.79,-42.66,-1006.35,-62.99,71.04,0,-0.18,-0.24,0,0,0,0,0
452025647,99804,29.76,0.34,-30.32,84.79,-42.67,-1004.15,-62.99,73.24,0,0,-0.24,0,0,0,0,0
452036552,99805,29.76,0.25,-30.35,84.79,-42.71,-1001.95,-60.06,73.97,0,0.43,-0.24,0,0,0,0,0
452046590,99805,29.76,0.25,-30.38,84.79,-42.73,-1001.95,-57.86,73.97,-0.18,0.31,-0.31,0,0,0,0,0
452056628,99805,29.76,0.25,-30.4,84.79,-42.75,-1007.08,-60.06,72.51,0,0.18,-0.24,0,0,0,0,0
452066653,99805,29.76,0.25,-30.41,84.79,-42.77,-1003.42,-68.12,72.51,-0.06,0.06,-0.12,0,0,0,0,0
452076685,99805,29.76,0.25,-30.45,84.79,-42.81,-1005.62,-73.97,69.58,-0.37,0,-0.18,0,0,0,0,0
452087589,99808,29.76,0,-30.52,84.78,-42.88,-1004.15,-73.97,64.45,-0.24,0.12,-0.24,0,0,0,0,0
452097634,99808,29.76,0,-30.57,84.78,-42.93,-1004.15,-71.78,74.71,0.06,0.31,-0.24,0,0,0,0,0
452107678,99808,29.76,0,-30.63,84.78,-42.99,-1007.08,-68.85,64.45,0.12,0.31,-0.31,0,0,0,0,0
452117725,99808,29.76,0,-30.68,84.78,-43.03,-1004.88,-71.78,69.58,0.24,0.12,-0.24,0,0,0,0,0
452127773,99808,29.76,0,-30.69,84.78,-43.04,-1006.35,-65.92,72.51,0.31,0.06,-0.12,0,0,0,0,0
452138712,99811,29.76,-0.25,-30.69,84.78,-43.04,-1004.15,-60.79,73.97,0.37,0.18,-0.12,0,0,0,0,0
452148756,99811,29.76,-0.25,-30.67,84.78,-43.02,-1004.88,-57.13,80.57,0.24,0,-0.18,0,0,0,0,0
452158802,99811,29.76,-0.25,-30.7,84.78,-43.05,-1002.69,-67.38,63.72,-0.12,0.12,-0.06,0,0,0,0,0
452168842,99811,29.76,-0.25,-30.74,84.78,-43.09,-1004.88,-72.51,65.19,-0.24,0.24,0.06,0,0,0,0,0
452178890,99811,29.76,-0.25,-30.77,84.78,-43.13,-1002.69,-70.31,62.26,-0.24,0.12,0.06,0,0,0,0,0
452189821,99811,29.76,-0.25,-30.79,84.78,-43.14,-1004.88,-71.04,65.19,-0.12,0,0.12,0,0,0,0,0
452199863,99811,29.76,-0.25,-30.82,84.78,-43.17,-1007.81,-76.9,66.65,0.06,-0.06,0,0,0,0,0,0
452209912,99811,29.76,-0.25,-30.83,84.78,-43.18,-1002.69,-67.38,64.45,0.18,-0.12,0,0,0,0,0,0
452219957,99811,29.76,-0.25,-30.82,84.78,-43.17,-1007.81,-63.72,66.65,0.24,-0.06,0.06,0,0,0,0,0
452230004,99811,29.76,-0.25,-30.8,84.78,-43.14,-1009.28,-52,65.19,0.43,0.06,0.06,0,0,0,0,0
452240938,99811,29.76,-0.25,-30.79,84.79,-43.14,-1006.35,-62.26,64.45,0.37,0.06,0.18,0,0,0,0,0
452250978,99811,29.76,-0.25,-30.78,84.79,-43.12,-1004.88,-66.65,71.04,0.18,0,0.18,0,0,0,0,0
452261016,99811,29.76,-0.25,-30.78,84.79,-43.12,-1007.08,-73.97,64.45,-0.12,-0.24,0.18,0,0,0,0,0
452271059,99811,29.76,-0.25,-30.77,84.78,-43.11,-1006.35,-72.51,67.38,-0.12,-0.24,0.24,0,0,0,0,0
452281103,99811,29.76,-0.25,-30.75,84.78,-43.09,-1006.35,-76.9,70.31,0.18,-0.37,0.18,0,0,0,0,0
452292025,99809,29.76,-0.08,-30.72,84.78,-43.06,-1004.88,-67.38,65.92,0.43,-0.37,0.18,0,0,0,0,0
452302068,99809,29.76,-0.08,-30.67,84.78,-43,-1006.35,-58.59,71.78,0.43,-0.24,0.18,0,0,0,0,0
452312108,99809,29.76,-0.08,-30.61,84.78,-42.94,-1007.08,-49.8,71.78,0.43,-0.06,0.18,0,0,0,0,0
452322143,99809,29.76,-0.08,-30.55,84.79,-42.88,-1007.08,-48.34,73.97,0.24,-0.06,0.12,0,0,0,0,0
