time_us,pressure_pa,temp,altitude,fakeYaw,fakePitch,fakeRoll,ax,ay,az,wx,wy,wz,cont_drogue,cont_main,state,fired_main_us,fired_drogue_us
2840942554,100014,38.65,-0.25,5.35,82.63,25.42,-3883.3,268.8,465.09,-0.06,0.43,0.06,638,636,0,0,0
2840952563,100014,38.65,-0.25,5.41,82.59,25.48,-3919.92,306.15,593.26,0.06,0.49,0,638,636,0,0,0
2840962572,100014,38.65,-0.25,5.48,82.55,25.55,-3943.36,320.8,595.46,0.24,0.31,-0.24,638,636,0,0,0
2840972578,100014,38.65,-0.25,5.45,82.51,25.52,-3963.13,260.01,562.5,0.18,0.24,-0.18,638,636,0,0,0
2840982586,100014,38.65,-0.25,5.85,82.52,25.93,-3869.38,263.67,444.58,0,0.31,-0.06,638,636,0,0,0
2840993543,100014,38.65,-0.25,5.49,82.56,25.57,-3872.31,202.88,457.76,-0.12,0.43,-0.12,638,636,0,0,0
2841003553,100014,38.65,-0.25,5.54,82.62,25.62,-3895.02,216.8,446.04,-0.06,0.43,-0.24,638,636,0,0,0
2841013563,100014,38.65,-0.25,5.4,82.66,25.48,-3897.22,208.74,450.44,0.31,0.43,-0.12,638,636,0,0,0
2841023574,100014,38.65,-0.25,5.04,82.69,25.11,-3913.33,212.4,460.69,0.37,0.55,0,638,636,0,0,0
2841033581,100014,38.65,-0.25,5,82.75,25.08,-3875.24,177.25,402.1,0.06,0.61,-0.06,638,636,0,0,0
2841044532,100013,38.65,-0.17,4.84,82.8,24.91,-3882.57,194.09,437.26,-0.18,0.55,-0.31,638,636,0,0,0
2841054541,100013,38.65,-0.17,5.15,82.83,25.23,-3914.06,224.85,440.19,-0.24,0.37,-0.49,638,636,0,0,0
2841064545,100013,38.65,-0.17,5.41,82.85,25.49,-3934.57,232.18,420.41,0.06,0.12,-0.18,638,636,0,0,0
2841074551,100013,38.65,-0.17,5.81,82.86,25.9,-3875.98,221.19,439.45,0.31,0.24,-0.06,638,636,0,0,0
2841084558,100013,38.65,-0.17,5.97,82.9,26.06,-3900.88,220.46,413.09,0.49,0.06,-0.24,638,636,0,0,0
2841095520,100010,38.65,0.08,6.02,82.95,26.12,-3907.47,205.08,402.1,0.12,0.06,-0.12,638,636,0,0,0
2841105526,100010,38.65,0.08,6,82.9,26.1,-3957.28,295.17,630.62,-0.12,0.18,-0.06,638,636,0,0,0
2841115534,100010,38.65,0.08,6.03,82.85,26.12,-3937.5,326.66,616.7,-0.24,0.12,-0.18,638,636,0,0,0
2841125542,100010,38.65,0.08,5.87,82.82,25.96,-3979.25,216.8,553.71,0,0.12,-0.12,638,636,0,0,0
2841135548,100010,38.65,0.08,6.28,82.83,26.38,-3953.61,251.22,436.52,0.18,0.18,0.06,638,636,0,0,0
2841146506,100010,38.65,0.08,6.09,82.88,26.19,-3907.47,191.89,425.54,0.12,0.06,0.12,638,636,0,0,0
2841156516,100010,38.65,0.08,5.93,82.92,26.03,-3873.78,183.84,413.09,0.12,-0.12,0.06,638,636,0,0,0
2841166522,100010,38.65,0.08,5.8,82.97,25.9,-3909.67,192.63,418.21,0.06,-0.31,-0.12,638,636,0,0,0
2841176530,100010,38.65,0.08,5.35,82.97,25.43,-3886.23,178.71,446.78,-0.24,-0.37,-0.06,638,636,0,0,0
2841186540,100010,38.65,0.08,5.1,82.94,25.18,-3883.3,191.89,485.6,-0.18,-0.31,-0.06,638,636,0,0,0
2841197491,100014,38.65,-0.17,5.11,82.99,25.2,-3875.24,204.35,433.59,-0.18,-0.24,0.06,638,636,0,0,0
2841207502,100014,38.65,-0.17,4.9,82.94,24.98,-3893.55,202.15,454.1,0,-0.18,0.37,638,636,0,0,0
2841217511,100014,38.65,-0.17,4.87,82.9,24.94,-3889.16,220.46,487.06,0.18,-0.18,0.18,638,636,0,0,0
2841227521,100014,38.65,-0.17,4.54,82.88,24.62,-3899.41,190.43,465.82,0.31,-0.12,0.18,638,636,0,0,0
2841237529,100014,38.65,-0.17,4.9,82.84,24.98,-3888.43,224.85,453.37,0.12,0,0.37,638,636,0,0,0
2841248477,100017,38.65,-0.42,5.01,82.79,25.09,-3902.34,230.71,476.81,0,0,0.31,638,636,0,0,0
2841258485,100017,38.65,-0.42,5.13,82.84,25.22,-3845.21,186.04,151.61,-0.18,-0.12,0.12,638,636,0,0,0
2841268490,100017,38.65,-0.42,5.32,82.87,25.41,-3883.3,249.76,220.46,-0.43,-0.12,0.18,638,636,0,0,0
2841278496,100017,38.65,-0.42,5.45,82.91,25.54,-3821.04,202.88,352.29,-0.37,-0.12,0.18,638,636,0,0,0
2841288502,100017,38.65,-0.42,5.39,82.86,25.47,-3917.72,227.78,517.82,-0.24,0,0.18,638,636,0,0,0
2841299465,100020,38.65,-0.67,5.57,82.81,25.65,-3906.74,264.4,494.38,0,0.18,0.24,638,636,0,0,0
2841309475,100020,38.65,-0.67,5.7,82.76,25.79,-3911.13,249.76,484.86,0.31,0.18,0.12,638,636,0,0,0
2841319481,100020,38.65,-0.67,5.88,82.72,25.96,-3897.22,284.91,503.17,0.18,0.12,0,638,636,0,0,0
2841329487,100020,38.65,-0.67,5.76,82.68,25.85,-3903.08,224.85,493.65,-0.06,0.12,-0.12,638,636,0,0,0
2841339496,100020,38.65,-0.67,5.85,82.64,25.94,-3880.37,235.84,473.88,-0.12,0.24,0.06,638,636,0,0,0
2841350448,100014,38.65,-0.25,5.62,82.61,25.7,-3884.77,218.99,470.21,-0.06,0.24,-0.24,638,636,0,0,0
2841360454,100014,38.65,-0.25,5.35,82.59,25.43,-3895.75,201.42,503.91,0.24,0.18,-0.37,638,636,0,0,0
2841370458,100014,38.65,-0.25,5.31,82.55,25.39,-3900.88,224.85,479,0.61,0.43,-0.06,638,636,0,0,0
2841380468,100014,38.65,-0.25,5.7,82.56,25.8,-3889.89,229.98,460.69,0.43,0.55,-0.12,638,636,0,0,0
2841390474,100014,38.65,-0.25,6.11,82.56,26.21,-3911.13,254.15,454.83,0.24,0.49,-0.24,638,636,0,0,0
2841401436,100013,38.65,-0.17,6.1,82.62,26.21,-3878.17,197.75,407.23,0,0.49,-0.12,638,636,0,0,0
2841411446,100013,38.65,-0.17,6.35,82.65,26.45,-3894.29,235.84,434.33,-0.06,0.43,-0.12,638,636,0,0,0
2841421455,100013,38.65,-0.17,6.7,82.61,26.8,-3895.75,234.37,457.76,0,0.49,-0.06,638,636,0,0,0
2841431462,100013,38.65,-0.17,6.58,82.67,26.69,-3933.11,208.01,438.72,0.18,0.43,0.06,638,636,0,0,0
2841441469,100013,38.65,-0.17,6.69,82.71,26.81,-3875.24,223.39,415.28,0.31,0.24,-0.12,638,636,0,0,0
2841452424,100014,38.65,-0.25,6.56,82.76,26.67,-3892.82,191.89,414.55,0.12,0.24,-0.24,638,636,0,0,0
2841462431,100014,38.65,-0.25,6.49,82.81,26.61,-3886.96,205.08,419.68,0.12,0.12,-0.24,638,636,0,0,0
2841472440,100014,38.65,-0.25,6.07,82.81,26.17,-3875.24,177.98,454.83,0.18,0.12,-0.12,638,636,0,0,0
2841482443,100014,38.65,-0.25,6.02,82.87,26.13,-3900.15,197.02,413.82,0.06,0.12,0,638,636,0,0,0
2841492452,100014,38.65,-0.25,5.9,82.91,26.01,-3899.41,166.26,396.97,-0.18,0.31,0.06,638,636,0,0,0
2841503431,100013,38.65,-0.17,5.74,82.97,25.85,-3902.34,181.64,410.89,-0.18,0.18,-0.12,638,636,0,0,0
2841513439,100013,38.65,-0.17,5.5,83.01,25.6,-3891.36,184.57,422.61,0,-0.06,-0.06,638,636,0,0,0
2841523446,100013,38.65,-0.17,5.16,83.04,25.26,-3875.98,191.89,432.13,0.24,0.06,0.31,638,636,0,0,0
2841533455,100013,38.65,-0.17,5.39,83.08,25.5,-3885.5,217.53,389.65,0.18,0.18,0.24,638,636,0,0,0
2841543461,100013,38.65,-0.17,5.06,83.11,25.16,-3889.89,185.3,427.73,-0.18,0.06,0.18,638,636,0,0,0
2841554418,100014,38.65,-0.25,5.37,83.05,25.47,-3895.02,208.74,435.06,-0.49,-0.24,0,638,636,0,0,0
2841564424,100014,38.65,-0.25,5.59,83.01,25.69,-3919.92,240.23,454.83,-0.37,-0.49,-0.06,638,636,0,0,0
2841574430,100014,38.65,-0.25,5.94,82.97,26.03,-3904.54,240.97,444.58,-0.12,-0.43,0.06,638,636,0,0,0
2841584438,100014,38.65,-0.25,5.88,82.93,25.97,-3875.98,222.66,466.55,0,-0.18,-0.06,638,636,0,0,0
2841594445,100014,38.65,-0.25,6.25,82.89,26.36,-3901.61,272.46,446.78,0.06,-0.24,0,638,636,0,0,0
2841605404,100014,38.65,-0.25,6.37,82.84,26.47,-3891.36,245.36,470.21,0.12,-0.24,0.18,638,636,0,0,0
2841615413,100014,38.65,-0.25,6.27,82.8,26.37,-3905.27,227.05,476.07,-0.06,-0.18,0,638,636,0,0,0
2841625421,100014,38.65,-0.25,6.21,82.76,26.31,-3925.05,227.78,466.55,-0.18,-0.12,0.06,638,636,0,0,0
2841635426,100014,38.65,-0.25,6.33,82.71,26.43,-3914.06,245.36,476.07,-0.06,0,0.24,638,636,0,0,0
2841645436,100014,38.65,-0.25,6.05,82.69,26.14,-3889.89,218.99,459.23,0.18,-0.06,0.37,638,636,0,0,0
2841656395,100011,38.65,0,5.8,82.65,25.9,-3881.84,210.94,484.86,0.18,-0.12,0.18,638,636,0,0,0
2841666403,100011,38.65,0,5.68,82.61,25.78,-3886.96,222.66,490.72,0,0,0.12,638,636,0,0,0
2841676412,100011,38.65,0,5.49,82.58,25.58,-3887.7,208.01,510.5,-0.06,0.12,0.18,638,636,0,0,0
2841686417,100011,38.65,0,5.11,82.58,25.2,-3900.15,214.6,467.29,-0.06,0.12,0.31,638,636,0,0,0
2841696425,100011,38.65,0,4.99,82.55,25.07,-3900.88,218.26,489.26,-0.06,0.06,0.12,638,636,0,0,0
2841707383,100009,38.65,0.17,5.43,82.55,25.52,-3890.63,240.23,455.57,-0.24,0.24,0.12,638,636,0,0,0
2841717391,100009,38.65,0.17,5.83,82.52,25.92,-3898.68,230.71,466.55,-0.31,0.49,0.18,638,636,0,0,0
2841727401,100009,38.65,0.17,6.25,82.52,26.35,-3862.79,254.88,452.64,-0.18,0.24,0.12,638,636,0,0,0
2841737412,100009,38.65,0.17,6.02,82.49,26.11,-3881.1,216.8,491.46,-0.06,0.06,0.12,638,636,0,0,0
2841747421,100009,38.65,0.17,5.62,82.5,25.69,-3906.01,204.35,474.61,-0.24,0.12,-0.06,638,636,0,0,0
2841758365,100010,38.65,0.08,5.69,82.56,25.76,-3841.55,202.88,385.99,-0.37,0.18,-0.06,638,636,0,0,0
2841768373,100010,38.65,0.08,5.87,82.59,25.95,-3883.3,229.25,421.87,-0.12,0.37,0.06,638,636,0,0,0
2841778379,100010,38.65,0.08,5.87,82.55,25.95,-3852.54,266.6,562.5,0.18,0.43,0,638,636,0,0,0
2841788388,100010,38.65,0.08,6.01,82.59,26.09,-3896.48,229.25,394.78,0.24,0.18,-0.24,638,636,0,0,0
2841798393,100010,38.65,0.08,6.42,82.58,26.51,-3931.64,261.47,457.76,0.18,0.24,-0.06,638,636,0,0,0
2841809353,100009,38.66,0.17,6.88,82.58,26.98,-3868.65,258.54,445.31,0,0.37,0,638,636,0,0,0
2841819364,100009,38.66,0.17,6.99,82.62,27.09,-3864.26,230.71,448.24,0.06,0.37,-0.18,638,636,0,0,0
2841829369,100009,38.66,0.17,7.36,82.63,27.47,-3889.89,249.02,443.12,0.37,0.43,-0.24,638,636,0,0,0
2841839378,100009,38.66,0.17,7.48,82.68,27.6,-3920.65,230.71,389.65,0.49,0.43,-0.18,638,636,0,0,0
2841849384,100009,38.66,0.17,7.38,82.73,27.49,-3899.41,224.85,440.19,0.37,0.37,-0.06,638,636,0,0,0
2841860336,100012,38.66,-0.08,6.98,82.76,27.1,-3869.38,208.01,441.65,0.24,0.31,-0.06,638,636,0,0,0
2841870342,100012,38.66,-0.08,6.75,82.81,26.87,-3867.19,207.28,432.13,0.18,0.06,-0.18,638,636,0,0,0
2841880351,100012,38.66,-0.08,6.77,82.85,26.89,-3906.01,213.87,415.28,0.06,0.12,-0.18,638,636,0,0,0
2841890359,100012,38.66,-0.08,6.44,82.89,26.55,-3916.99,184.57,432.13,0.18,0.12,-0.37,638,636,0,0,0
2841900368,100012,38.66,-0.08,6.41,82.85,26.53,-3976.32,283.45,587.4,0.31,0.18,-0.18,638,636,0,0,0
2841911320,100013,38.66,-0.17,6.51,82.8,26.63,-3918.46,256.35,484.13,0.49,0.06,-0.06,638,636,0,0,0
2841921327,100013,38.66,-0.17,6.62,82.85,26.75,-3898.68,218.26,391.11,0.55,-0.06,-0.06,638,636,0,0,0
2841931332,100013,38.66,-0.17,6.2,82.84,26.33,-3864.99,201.42,448.24,0.18,-0.06,0.06,638,636,0,0,0
2841941337,100013,38.66,-0.17,6.13,82.89,26.26,-3864.26,196.29,412.35,-0.12,-0.24,0.06,638,636,0,0,0
2841951345,100013,38.66,-0.17,5.8,82.92,25.92,-3898.68,169.92,427.73,-0.06,-0.31,-0.06,638,636,0,0,0
2841962305,100014,38.66,-0.25,5.32,82.93,25.44,-3881.1,186.77,443.12,0.18,-0.18,0,638,636,0,0,0
2841972316,100014,38.66,-0.25,5.72,82.91,25.85,-3897.22,226.32,442.38,0.24,-0.37,0.06,638,636,0,0,0
2841982327,100014,38.66,-0.25,5.56,82.95,25.69,-3863.53,205.81,432.86,0.18,-0.43,0.06,638,636,0,0,0
2841992336,100014,38.66,-0.25,5.46,82.9,25.58,-3888.43,215.33,468.75,0,-0.31,0.06,638,636,0,0,0
2842002344,100014,38.66,-0.25,5.47,82.86,25.59,-3879.64,223.39,465.09,-0.24,-0.12,0.12,638,636,0,0,0
2842013289,100014,38.66,-0.25,5.04,82.85,25.15,-3903.08,191.89,462.89,-0.55,-0.31,0,638,636,0,0,0
2842023301,100014,38.66,-0.25,4.91,82.8,25.02,-3900.88,213.87,502.44,-0.37,-0.31,0.06,638,636,0,0,0
2842033310,100014,38.66,-0.25,5.05,82.76,25.15,-3873.78,229.98,468.75,-0.24,-0.12,0.06,638,636,0,0,0
2842043319,100014,38.66,-0.25,4.98,82.72,25.08,-3882.57,219.73,487.79,-0.12,-0.06,0.12,638,636,0,0,0
2842053328,100014,38.66,-0.25,4.9,82.68,25,-4042.97,271.73,771.97,0.06,-0.12,0.12,638,636,0,0,0
2842064279,100013,38.65,-0.17,4.94,82.73,25.04,-3837.16,167.72,328.86,-0.06,-0.12,0.12,638,636,0,0,0
2842074286,100013,38.65,-0.17,4.91,82.77,25.01,-3828.37,170.65,383.79,-0.37,-0.12,0.12,638,636,0,0,0
2842084294,100013,38.65,-0.17,5.13,82.72,25.22,-3868.65,257.81,482.67,-0.31,-0.06,0.24,638,636,0,0,0
2842094303,100013,38.65,-0.17,5.2,82.67,25.29,-3883.3,238.77,489.26,-0.24,-0.06,0.18,638,636,0,0,0
2842104309,100013,38.65,-0.17,5.34,82.63,25.43,-3876.71,264.4,503.91,-0.12,0.06,0.12,638,636,0,0,0
2842115263,100013,38.65,-0.17,5.34,82.58,25.43,-3875.98,238.04,501.71,0.06,0.18,0,638,636,0,0,0
2842125271,100013,38.65,-0.17,5.69,82.6,25.79,-3901.61,249.02,438.72,0.12,0.18,0,638,636,0,0,0
2842135277,100013,38.65,-0.17,5.82,82.55,25.92,-3914.06,241.7,480.47,0,0.24,-0.06,638,636,0,0,0
2842145287,100013,38.65,-0.17,5.86,82.6,25.96,-3855.47,222.66,457.76,-0.18,0.31,-0.18,638,636,0,0,0
2842155294,100013,38.65,-0.17,6.2,82.56,26.3,-3893.55,227.78,461.43,-0.31,0.37,-0.12,638,636,0,0,0
2842170620,100011,38.65,0,6.29,82.5,26.39,-3909.67,243.9,483.4,0,0.37,-0.18,638,636,0,0,0
2842180631,100011,38.65,0,6.59,82.47,26.69,-3898.68,243.9,469.48,0.37,0.43,-0.24,638,636,0,0,0
2842190638,100011,38.65,0,6.87,82.5,26.98,-3885.5,248.29,440.19,0.37,0.49,-0.18,638,636,0,0,0
2842200648,100011,38.65,0,6.47,82.5,26.57,-3868.65,221.19,465.82,0.18,0.43,-0.31,638,636,0,0,0
2842210656,100011,38.65,0,6.55,82.46,26.66,-3884.03,240.23,472.41,0.06,0.31,-0.31,638,636,0,0,0
2842221611,100017,38.66,-0.25,6.18,82.51,26.29,-3903.08,200.68,459.96,0.06,0.37,-0.37,638,636,0,0,0
2842231624,100017,38.66,-0.25,6.23,82.56,26.35,-3903.81,218.99,421.14,0.18,0.24,-0.31,638,636,0,0,0
2842241637,100017,38.66,-0.25,6.46,82.59,26.58,-3890.63,235.11,443.85,0.24,0.24,-0.18,638,636,0,0,0
2842251641,100017,38.66,-0.25,6.24,82.63,26.36,-3912.6,190.43,437.26,0.37,0.24,-0.18,638,636,0,0,0
2842261649,100017,38.66,-0.25,5.9,82.67,26.02,-3861.33,213.13,450.44,0.37,0.06,-0.24,638,636,0,0,0
2842272604,100014,38.65,-0.25,5.86,82.72,25.98,-3889.16,196.29,412.35,0.31,0.06,-0.12,638,636,0,0,0
2842282618,100014,38.65,-0.25,5.95,82.76,26.08,-3895.75,211.67,391.11,0.24,-0.12,0,638,636,0,0,0
2842292628,100014,38.65,-0.25,5.89,82.81,26.02,-3919.19,183.84,399.9,0.12,-0.18,0.06,638,636,0,0,0
2842302640,100014,38.65,-0.25,5.78,82.85,25.91,-3890.63,198.49,427,0,-0.06,0.06,638,636,0,0,0
2842312645,100014,38.65,-0.25,5.51,82.89,25.64,-3883.3,197.75,435.79,0.06,0,-0.12,638,636,0,0,0
2842323585,100011,38.66,0,5.4,82.94,25.53,-3895.75,202.88,432.13,0.12,-0.06,-0.12,638,636,0,0,0
2842333594,100011,38.66,0,5.42,82.98,25.55,-3899.41,203.61,420.41,0.18,-0.06,-0.18,638,636,0,0,0
2842343600,100011,38.66,0,4.99,82.98,25.11,-3870.12,163.33,457.03,0.12,0,-0.12,638,636,0,0,0
2842353608,100011,38.66,0,4.65,82.96,24.77,-3874.51,193.36,452.64,0,0,-0.06,638,636,0,0,0
2842363620,100011,38.66,0,4.91,82.99,25.03,-3881.1,209.47,427.73,-0.12,0,0.12,638,636,0,0,0
2842374574,100011,38.65,0,4.74,82.94,24.86,-3909.67,204.35,470.21,-0.24,-0.12,0.12,638,636,0,0,0
2842384582,100011,38.65,0,4.72,82.9,24.83,-3914.79,220.46,481.93,-0.12,-0.24,0.06,638,636,0,0,0
2842394587,100011,38.65,0,4.67,82.86,24.78,-3910.4,214.6,473.14,0,-0.12,0.06,638,636,0,0,0
2842404596,100011,38.65,0,4.24,82.87,24.35,-3881.84,191.89,450.44,0,-0.12,0.12,638,636,0,0,0
2842414608,100011,38.65,0,4.18,82.82,24.28,-3893.55,218.26,513.43,-0.18,-0.24,0.12,638,636,0,0,0
2842425556,100009,38.65,0.17,3.83,82.8,23.93,-3913.33,193.36,470.21,-0.24,-0.24,0.12,638,636,0,0,0
2842435569,100009,38.65,0.17,4.03,82.75,24.12,-3872.31,218.99,466.55,-0.24,-0.18,0.12,638,636,0,0,0
2842445574,100009,38.65,0.17,4.41,82.72,24.5,-3896.48,247.56,465.82,-0.18,0,0.24,638,636,0,0,0
2842455583,100009,38.65,0.17,4.13,82.69,24.22,-3896.48,204.35,466.55,0,0,0.12,638,636,0,0,0
2842465592,100009,38.65,0.17,4.56,82.68,24.66,-3896.48,242.43,456.3,0.06,0,0.24,638,636,0,0,0
2842476544,100009,38.65,0.17,5.03,82.66,25.14,-3884.77,240.23,457.03,0,0,0.24,638,636,0,0,0
2842486548,100009,38.65,0.17,5.07,82.61,25.17,-3890.63,232.18,486.33,-0.06,-0.12,0.06,638,636,0,0,0
2842496560,100009,38.65,0.17,5.22,82.56,25.32,-3906.01,268.07,504.64,-0.18,-0.12,-0.12,638,636,0,0,0
2842506565,100009,38.65,0.17,5.62,82.55,25.73,-3889.16,241.7,460.69,-0.31,-0.12,0,638,636,0,0,0
2842516573,100009,38.65,0.17,5.93,82.51,26.04,-3900.15,242.43,471.68,-0.12,0.12,0.12,638,636,0,0,0
2842527547,100010,38.65,0.08,6.31,82.47,26.42,-3918.46,238.77,470.95,0.06,0.31,0.12,638,636,0,0,0
2842537558,100010,38.65,0.08,6.25,82.43,26.37,-3889.16,240.97,498.78,0.12,0.18,-0.06,638,636,0,0,0
2842547566,100010,38.65,0.08,6.3,82.49,26.42,-3812.26,155.27,245.36,0.12,0.31,-0.12,638,636,0,0,0
2842557576,100010,38.65,0.08,6.31,82.53,26.43,-3846.68,185.3,361.82,0.06,0.24,-0.12,638,636,0,0,0
2842567581,100010,38.65,0.08,5.97,82.57,26.08,-3902.34,189.7,455.57,0.06,0.18,-0.24,638,636,0,0,0
2842578532,100011,38.65,0,5.56,82.6,25.67,-3907.47,187.5,461.43,0,0.43,-0.12,638,636,0,0,0
2842588542,100011,38.65,0,5.41,82.65,25.52,-3904.54,220.46,461.43,0.18,0.49,0.06,638,636,0,0,0
2842598551,100011,38.65,0,5.02,82.64,25.13,-3881.84,200.68,468.75,0.31,0.24,-0.18,638,636,0,0,0
2842608556,100011,38.65,0,5.15,82.69,25.27,-3918.46,219.73,425.54,0.31,0.12,-0.31,638,636,0,0,0
2842618561,100011,38.65,0,5.18,82.64,25.3,-3913.33,224.12,471.68,0.18,0.24,-0.18,638,636,0,0,0
2842629518,100009,38.65,0.17,4.95,82.7,25.07,-3900.88,178.71,437.26,-0.12,0.31,0,638,636,0,0,0
2842639525,100009,38.65,0.17,4.64,82.74,24.75,-3896.48,166.99,443.85,-0.31,0.31,-0.12,638,636,0,0,0
2842649533,100009,38.65,0.17,4.48,82.79,24.59,-3894.29,169.19,420.41,-0.12,0.31,-0.24,638,636,0,0,0
2842659542,100009,38.65,0.17,4.16,82.83,24.26,-3885.5,175.05,443.12,0.12,0.37,-0.18,638,636,0,0,0
2842669549,100009,38.65,0.17,4,82.88,24.1,-3904.54,184.57,437.99,0.18,0.43,-0.06,638,636,0,0,0
2842680506,100011,38.65,0,3.85,82.93,23.96,-3936.04,175.78,427.73,0.12,0.24,-0.06,638,636,0,0,0
2842690514,100011,38.65,0,3.75,82.88,23.85,-3922.85,214.6,547.85,-0.12,-0.24,-0.12,638,636,0,0,0
2842700526,100011,38.65,0,3.94,82.83,24.04,-3914.79,313.48,526.61,-0.37,-0.37,-0.18,638,636,0,0,0
2842710531,100011,38.65,0,3.96,82.79,24.06,-3900.88,245.36,533.2,-0.24,-0.06,-0.06,638,636,0,0,0
2842720537,100011,38.65,0,4.38,82.77,24.48,-3878.17,248.29,448.97,0,0,0,638,636,0,0,0
2842731498,100013,38.65,-0.17,4.77,82.8,24.88,-3908.94,217.53,448.24,0.06,0,0.12,638,636,0,0,0
2842741504,100013,38.65,-0.17,4.74,82.84,24.84,-3900.15,191.16,421.14,-0.12,0,0,638,636,0,0,0
2842751515,100013,38.65,-0.17,4.85,82.88,24.96,-3906.74,208.01,433.59,-0.31,-0.06,0,638,636,0,0,0
2842761523,100013,38.65,-0.17,4.69,82.83,24.78,-3880.37,207.28,448.24,-0.37,0,0.18,638,636,0,0,0
2842771529,100013,38.65,-0.17,5.06,82.85,25.16,-3904.54,238.77,425.54,-0.37,-0.12,0.31,638,636,0,0,0
2842782478,100011,38.66,0,5.4,82.87,25.5,-3899.41,225.59,427,-0.31,-0.24,0.31,638,636,0,0,0
2842792484,100011,38.66,0,5.21,82.83,25.3,-3879.64,205.08,470.95,-0.24,-0.06,0.18,638,636,0,0,0
2842802493,100011,38.66,0,5.62,82.84,25.72,-3878.17,220.46,442.38,-0.24,0,0.18,638,636,0,0,0
2842812502,100011,38.66,0,5.73,82.79,25.83,-3919.92,232.91,469.48,0,-0.06,0.31,638,636,0,0,0
2842822512,100011,38.66,0,6.05,82.74,26.15,-3870.12,265.14,465.09,0.12,0,0.43,638,636,0,0,0
2842833465,100006,38.65,0.42,6.28,82.69,26.38,-3891.36,248.29,470.95,0,0,0.43,638,636,0,0,0
2842843472,100006,38.65,0.42,6.38,82.74,26.48,-3899.41,195.56,246.83,-0.18,-0.12,0.12,638,636,0,0,0
2842853481,100006,38.65,0.42,6.42,82.78,26.52,-3860.6,158.94,271,-0.31,-0.06,0.06,638,636,0,0,0
2842863490,100006,38.65,0.42,6.09,82.81,26.19,-3780.03,180.91,424.8,-0.18,-0.06,0,638,636,0,0,0
2842873495,100006,38.65,0.42,6.37,82.77,26.47,-3916.26,251.95,460.69,-0.18,-0.24,-0.06,638,636,0,0,0
2842884449,100011,38.66,0.17,5.93,82.8,26.02,-3859.86,212.4,443.85,-0.06,-0.12,-0.18,638,636,0,0,0
2842894460,100011,38.66,0.17,5.96,82.75,26.05,-3911.13,248.29,494.38,-0.12,-0.06,-0.12,638,636,0,0,0
2842904469,100011,38.66,0.17,6.03,82.71,26.11,-3877.44,251.22,492.19,0.06,0.06,0,638,636,0,0,0
2842914476,100011,38.66,0.17,6.15,82.67,26.24,-3887.7,273.93,500.24,0.31,0,-0.18,638,636,0,0,0
2842924482,100011,38.66,0.17,6.01,82.63,26.1,-3897.22,224.85,462.16,0.18,0.06,-0.18,638,636,0,0,0
2842935434,100013,38.65,-0.08,5.86,82.59,25.95,-3897.22,225.59,488.53,0.12,0.06,-0.12,638,636,0,0,0
2842945442,100013,38.65,-0.08,5.59,82.56,25.68,-3884.03,215.33,476.81,0.18,0.12,-0.18,638,636,0,0,0
2842955449,100013,38.65,-0.08,5.52,82.62,25.61,-3916.26,216.06,454.83,0.31,0.18,-0.31,638,636,0,0,0
2842965459,100013,38.65,-0.08,5.72,82.65,25.83,-3914.06,228.52,441.65,0.43,0.31,-0.24,638,636,0,0,0
2842975465,100013,38.65,-0.08,6.03,82.61,26.14,-3897.22,227.05,459.96,0.43,0.49,-0.37,638,636,0,0,0
2842986418,100013,38.65,-0.17,5.61,82.65,25.71,-3900.15,207.28,458.5,0.18,0.37,-0.31,638,636,0,0,0
2842996426,100013,38.65,-0.17,5.56,82.71,25.67,-3875.98,205.81,435.06,0.06,0.37,-0.18,638,636,0,0,0
2843006436,100013,38.65,-0.17,5.6,82.75,25.72,-3895.02,208.74,424.8,0.06,0.37,-0.12,638,636,0,0,0
2843016442,100013,38.65,-0.17,5.9,82.78,26.02,-3900.88,227.78,439.45,0.31,0.31,-0.12,638,636,0,0,0
2843026449,100013,38.65,-0.17,5.54,82.81,25.66,-3881.84,188.23,442.38,0.31,0.18,-0.24,638,636,0,0,0
2843037410,100015,38.65,-0.34,5.49,82.87,25.61,-3912.6,197.02,419.68,0.24,0.18,-0.24,638,636,0,0,0
2843047419,100015,38.65,-0.34,5.52,82.91,25.64,-3871.58,210.21,436.52,0.24,0.18,-0.18,638,636,0,0,0
2843057427,100015,38.65,-0.34,5.48,82.96,25.61,-3886.96,205.81,430.66,0.24,0.18,-0.31,638,636,0,0,0
2843067434,100015,38.65,-0.34,5.58,83,25.71,-3891.36,207.28,407.96,-0.06,0.18,-0.18,638,636,0,0,0
2843077441,100015,38.65,-0.34,5.45,83.05,25.57,-3858.4,189.7,416.02,-0.24,0.31,-0.06,638,636,0,0,0
2843088392,100020,38.65,-0.59,5.09,83.09,25.21,-3870.85,195.56,429.2,0,0.31,0.06,638,636,0,0,0
2843098400,100020,38.65,-0.59,4.7,83.08,24.81,-3872.31,199.22,433.59,0.06,0.18,0.18,638,636,0,0,0
2843108412,100020,38.65,-0.59,5.13,83.09,25.25,-3895.02,217.53,427,0.06,0,0.18,638,636,0,0,0
2843118422,100020,38.65,-0.59,4.74,83.11,24.85,-3876.71,175.05,429.2,-0.06,0,0.12,638,636,0,0,0
