time_us,pressure_pa,temp,altitude,fakeYaw,fakePitch,fakeRoll,ax,ay,az,wx,wy,wz,cont_drogue,cont_main,state,fired_main_us,fired_drogue_us
2655903389,78968,29.7,1984.23,333.19,-84.17,-159.52,3251.95,3904.54,588.13,259.7,107.91,96.98,639,619,2,0,2640661141
2655913552,78968,29.7,1984.23,319.72,-84.76,-143.53,3251.95,3904.54,588.13,258.85,111.45,94.06,639,619,2,0,2640661141
2655923785,78968,29.7,1984.23,304.06,-84.95,-125.32,3251.95,3904.54,588.13,258.79,114.26,90.58,639,619,2,0,2640661141
2655934144,78982,29.7,1982.8,288.45,-84.72,-107.12,3251.95,3904.54,588.13,259.34,115.66,86.61,639,619,2,0,2640661141
2655944316,78982,29.7,1982.8,275.54,-84.12,-91.65,3251.95,3904.54,588.13,260.68,115.84,81.91,639,619,2,0,2640661141
2655954498,78982,29.7,1982.8,265.63,-83.28,-79.15,3251.95,3904.54,588.13,263.24,115.48,76.9,639,619,2,0,2640661141
2655964627,78982,29.7,1982.8,258.45,-82.3,-69.35,3251.95,3904.54,588.13,265.99,112.98,71.47,639,619,2,0,2640661141
2655974786,78982,29.7,1982.8,253.31,-81.29,-61.56,3251.95,3904.54,588.13,268.43,107.85,64.58,639,619,2,0,2640661141
2655985267,79001,29.7,1980.87,249.52,-80.26,-54.99,3251.95,3904.54,588.13,271.73,101.68,57.8,639,619,2,0,2640661141
2655995420,79001,29.7,1980.87,246.93,-79.3,-49.66,3251.95,3904.54,588.13,275.57,93.57,51.15,639,619,2,0,2640661141
2656009314,79001,29.7,1980.87,244.65,-78.16,-43.55,3251.95,3904.54,588.13,280.15,80.14,42.54,639,619,2,0,2640661141
2656019444,79001,29.7,1980.87,243.56,-77.39,-39.65,3251.95,3904.54,588.13,281.62,72.39,38.57,639,619,2,0,2640661141
2656029576,79001,29.7,1980.87,242.9,-76.62,-36.16,3141.36,52.73,2936.28,283.02,65.55,35.71,639,619,2,0,2640661141
2656039761,79016,29.7,1979.34,242.54,-75.92,-32.94,3141.36,52.73,2936.28,284,57.56,32.71,639,619,2,0,2640661141
2656049915,79016,29.7,1979.34,242.44,-75.32,-29.97,3141.36,52.73,2936.28,285.1,48.52,29.72,639,619,2,0,2640661141
2656060076,79016,29.7,1979.34,242.54,-74.81,-27.17,3141.36,52.73,2936.28,286.68,39.98,27.28,639,619,2,0,2640661141
2656070181,79016,29.7,1979.34,242.76,-74.37,-24.48,3141.36,52.73,2936.28,289.31,32.96,24.9,639,619,2,0,2640661141
2656080332,79016,29.7,1979.34,243.06,-74.01,-21.82,3141.36,52.73,2936.28,292.48,26.49,22.58,639,619,2,0,2640661141
2656090476,79031,29.7,1977.81,243.42,-73.7,-19.2,3141.36,52.73,2936.28,295.29,20.94,20.69,639,619,2,0,2640661141
2656100594,79031,29.7,1977.81,243.82,-73.46,-16.58,3141.36,52.73,2936.28,297.79,16.05,18.68,639,619,2,0,2640661141
2656110699,79031,29.7,1977.81,244.22,-73.28,-13.95,3141.36,52.73,2936.28,301.15,10.86,16.6,639,619,2,0,2640661141
2656120813,79031,29.7,1977.81,244.63,-73.16,-11.29,3141.36,52.73,2936.28,304.57,5.31,14.77,639,619,2,0,2640661141
2656130921,79031,29.7,1977.81,245.03,-73.1,-8.58,3141.36,52.73,2936.28,307.86,-0.12,12.94,639,619,2,0,2640661141
2656141107,79040,29.7,1976.9,245.45,-73.09,-5.85,3141.36,52.73,2936.28,310,-4.82,12.33,639,619,2,0,2640661141
2656151213,79040,29.7,1976.9,245.87,-73.13,-3.15,3141.36,52.73,2936.28,310,-8.3,12.33,639,619,2,0,2640661141
2656161328,79040,29.7,1976.9,246.31,-73.2,-0.46,3141.36,52.73,2936.28,310,-11.41,12.7,639,619,2,0,2640661141
2656171444,79040,29.7,1976.9,246.76,-73.31,2.22,3141.36,52.73,2936.28,310.24,-14.53,13.24,639,619,2,0,2640661141
2656181599,79040,29.7,1976.9,247.22,-73.46,4.91,3141.36,52.73,2936.28,310.3,-17.46,13.92,639,619,2,0,2640661141
2656191782,79059,29.7,1974.96,247.66,-73.63,7.62,3141.36,52.73,2936.28,310.79,-19.59,14.16,639,619,2,0,2640661141
2656201915,79059,29.7,1974.96,248.08,-73.82,10.35,3141.36,52.73,2936.28,312.01,-20.75,14.4,639,619,2,0,2640661141
2656212055,79059,29.7,1974.96,248.44,-74.03,13.16,3141.36,52.73,2936.28,313.66,-21.67,13.55,639,619,2,0,2640661141
2656222197,79059,29.7,1974.96,248.67,-74.23,16.09,3141.36,52.73,2936.28,314.39,-21.85,10.99,639,619,2,0,2640661141
2656232379,79059,29.7,1974.96,248.8,-74.43,19.14,3141.36,52.73,2936.28,315.49,-21.55,9.09,639,619,2,0,2640661141
2656242581,79077,29.7,1973.13,248.89,-74.63,22.25,3141.36,52.73,2936.28,316.35,-21.3,8.79,639,619,2,0,2640661141
2656252730,79077,29.7,1973.13,248.91,-74.82,25.42,3141.36,52.73,2936.28,316.35,-20.94,7.45,639,619,2,0,2640661141
2656262891,79077,29.7,1973.13,248.84,-75.01,28.67,3141.36,52.73,2936.28,316.77,-20.63,6.16,639,619,2,0,2640661141
2656273107,79077,29.7,1973.13,248.7,-75.18,32.01,3141.36,52.73,2936.28,317.32,-20.32,5.13,639,619,2,0,2640661141
2656283275,79077,29.7,1973.13,248.53,-75.35,35.37,3141.36,52.73,2936.28,317.08,-19.53,4.58,639,619,2,0,2640661141
2656293495,79090,29.71,1971.81,248.34,-75.5,38.75,3141.36,52.73,2936.28,316.83,-18.01,4.52,639,619,2,0,2640661141
2656303666,79090,29.71,1971.81,248.18,-75.63,42.09,3141.36,52.73,2936.28,316.53,-16.48,4.82,639,619,2,0,2640661141
2656313892,79090,29.71,1971.81,248,-75.76,45.46,3141.36,52.73,2936.28,315.92,-15.75,4.94,639,619,2,0,2640661141
2656324073,79090,29.71,1971.81,247.84,-75.88,48.79,3141.36,52.73,2936.28,315.67,-14.53,5.37,639,619,2,0,2640661141
2656334252,79090,29.71,1971.81,247.71,-76,52.09,3141.36,52.73,2936.28,315.37,-13.06,6.1,639,619,2,0,2640661141
2656344481,79104,29.7,1970.38,247.38,-76.17,55.63,3331.05,401.37,-311.28,315.25,-12.02,7.02,639,619,2,0,2640661141
2656354660,79104,29.7,1970.38,247.07,-76.34,59.11,3331.05,401.37,-311.28,315.31,-11.05,8.73,639,619,2,0,2640661141
2656364766,79104,29.7,1970.38,246.8,-76.52,62.53,3331.05,401.37,-311.28,315.06,-10.07,10.38,639,619,2,0,2640661141
2656374957,79104,29.7,1970.38,246.57,-76.69,65.93,3331.05,401.37,-311.28,314.27,-8.36,11.66,639,619,2,0,2640661141
2656385155,79104,29.7,1970.38,246.4,-76.87,69.28,3331.05,401.37,-311.28,313.42,-6.35,12.51,639,619,2,0,2640661141
2656395265,79120,29.7,1968.76,246.31,-77.04,72.5,3331.05,401.37,-311.28,312.62,-3.6,13.06,639,619,2,0,2640661141
2656405384,79120,29.7,1968.76,246.35,-77.2,75.59,3331.05,401.37,-311.28,311.28,0.18,13.24,639,619,2,0,2640661141
2656415578,79120,29.7,1968.76,246.54,-77.35,78.53,3331.05,401.37,-311.28,309.45,4.7,12.51,639,619,2,0,2640661141
2656425776,79120,29.7,1968.76,246.93,-77.47,81.26,3331.05,401.37,-311.28,306.88,9.77,10.56,639,619,2,0,2640661141
2656435979,79120,29.7,1968.76,247.52,-77.57,83.76,3331.05,401.37,-311.28,304.32,15.01,8.91,639,619,2,0,2640661141
2656446114,79136,29.7,1967.13,248.32,-77.65,86.02,3331.05,401.37,-311.28,301.51,19.78,6.71,639,619,2,0,2640661141
2656456272,79136,29.7,1967.13,249.31,-77.7,88.06,3331.05,401.37,-311.28,298.71,24.35,2.5,639,619,2,0,2640661141
2656466431,79136,29.7,1967.13,250.51,-77.69,89.87,3331.05,401.37,-311.28,296.26,29.11,-3.54,639,619,2,0,2640661141
2656476595,79136,29.7,1967.13,251.91,-77.64,91.47,3331.05,401.37,-311.28,294.19,33.14,-8.85,639,619,2,0,2640661141
2656486703,79136,29.7,1967.13,253.42,-77.57,92.94,3331.05,401.37,-311.28,292.6,35.34,-11.54,639,619,2,0,2640661141
2656496853,79144,29.7,1966.32,255,-77.48,94.32,3331.05,401.37,-311.28,291.2,36.74,-14.95,639,619,2,0,2640661141
2656507088,79144,29.7,1966.32,256.65,-77.34,95.66,3331.05,401.37,-311.28,290.34,37.29,-21.12,639,619,2,0,2640661141
2656517190,79144,29.7,1966.32,258.27,-77.14,96.99,3331.05,401.37,-311.28,290.47,36.44,-27.28,639,619,2,0,2640661141
2656527298,79144,29.7,1966.32,259.81,-76.91,98.4,3331.05,401.37,-311.28,290.71,34.24,-32.1,639,619,2,0,2640661141
2656537492,79144,29.7,1966.32,261.28,-76.64,99.91,3331.05,401.37,-311.28,290.16,31.19,-36.13,639,619,2,0,2640661141
2656547662,79159,29.7,1964.79,262.56,-76.35,101.57,3331.05,401.37,-311.28,289.12,26.37,-38.64,639,619,2,0,2640661141
2656557780,79159,29.7,1964.79,263.62,-76.05,103.44,3331.05,401.37,-311.28,288.39,20.32,-39.43,639,619,2,0,2640661141
2656567909,79159,29.7,1964.79,264.41,-75.73,105.55,3331.05,401.37,-311.28,286.87,12.33,-40.47,639,619,2,0,2640661141
2656578130,79159,29.7,1964.79,265.12,-75.4,107.75,3331.05,401.37,-311.28,285.22,8.54,-42.42,639,619,2,0,2640661141
2656588257,79159,29.7,1964.79,265.78,-75.05,109.96,3331.05,401.37,-311.28,283.45,5.37,-43.95,639,619,2,0,2640661141
2656598434,79171,29.71,1963.57,266.37,-74.7,112.23,3331.05,401.37,-311.28,282.65,2.26,-43.21,639,619,2,0,2640661141
2656608563,79171,29.71,1963.57,266.9,-74.37,114.56,3331.05,401.37,-311.28,282.29,-0.55,-41.56,639,619,2,0,2640661141
2656618663,79171,29.71,1963.57,267.38,-74.05,116.91,3331.05,401.37,-311.28,281.62,-2.99,-39.92,639,619,2,0,2640661141
2656628805,79171,29.71,1963.57,267.81,-73.73,119.31,3331.05,401.37,-311.28,280.7,-5.37,-38.51,639,619,2,0,2640661141
2656638962,79171,29.71,1963.57,268.2,-73.42,121.76,3331.05,401.37,-311.28,279.91,-8.18,-37.11,639,619,2,0,2640661141
2656649153,79186,29.71,1962.05,268.52,-73.11,124.26,3331.05,401.37,-311.28,279.05,-11.17,-35.4,639,619,2,0,2640661141
2656659265,79186,29.71,1962.05,268.93,-72.75,126.64,3287.84,1205.57,-148.68,278.32,-13.73,-33.02,639,619,2,0,2640661141
2656669420,79186,29.71,1962.05,269.27,-72.42,129.09,3287.84,1205.57,-148.68,277.28,-15.63,-30.03,639,619,2,0,2640661141
2656679577,79186,29.71,1962.05,269.55,-72.1,131.58,3287.84,1205.57,-148.68,276.37,-16.66,-26.79,639,619,2,0,2640661141
2656689746,79186,29.71,1962.05,269.81,-71.82,134.1,3287.84,1205.57,-148.68,275.45,-16.91,-23.86,639,619,2,0,2640661141
2656700233,79195,29.71,1961.13,270.03,-71.55,136.73,3287.84,1205.57,-148.68,274.66,-16.85,-20.63,639,619,2,0,2640661141
2656710368,79195,29.71,1961.13,270.22,-71.32,139.28,3287.84,1205.57,-148.68,274.11,-15.99,-17.46,639,619,2,0,2640661141
2656720543,79195,29.71,1961.13,270.39,-71.13,141.86,3287.84,1205.57,-148.68,273.07,-13.92,-13.61,639,619,2,0,2640661141
2656730727,79195,29.71,1961.13,270.57,-71.01,144.41,3287.84,1205.57,-148.68,271.24,-9.77,-10.07,639,619,2,0,2640661141
2656740910,79195,29.71,1961.13,270.8,-70.93,146.87,3287.84,1205.57,-148.68,267.94,-5.19,-8.3,639,619,2,0,2640661141
2656751248,79199,29.71,1960.73,271.1,-70.9,149.27,3287.84,1205.57,-148.68,263.12,-0.92,-7.51,639,619,2,0,2640661141
2656761427,79199,29.71,1960.73,271.51,-70.91,151.47,3287.84,1205.57,-148.68,257.93,4.27,-8.79,639,619,2,0,2640661141
2656771619,79199,29.71,1960.73,272.14,-70.95,153.42,3287.84,1205.57,-148.68,252.93,10.56,-13.37,639,619,2,0,2640661141
2656781820,79199,29.71,1960.73,272.97,-71.05,155.13,3287.84,1205.57,-148.68,248.29,17.09,-17.52,639,619,2,0,2640661141
2656792011,79199,29.71,1960.73,273.81,-71.21,156.79,3287.84,1205.57,-148.68,244.63,22.09,-15.87,639,619,2,0,2640661141
2656802249,79210,29.7,1959.61,274.64,-71.42,158.44,3287.84,1205.57,-148.68,241.82,26.73,-13.67,639,619,2,0,2640661141
2656812441,79210,29.7,1959.61,275.57,-71.69,159.96,3287.84,1205.57,-148.68,239.07,32.29,-15.01,639,619,2,0,2640661141
2656822649,79210,29.7,1959.61,276.62,-72.02,161.34,3287.84,1205.57,-148.68,236.51,38.57,-17.03,639,619,2,0,2640661141
2656832852,79210,29.7,1959.61,277.78,-72.42,162.61,3287.84,1205.57,-148.68,235.17,45.23,-18.19,639,619,2,0,2640661141
2656843066,79210,29.7,1959.61,279.03,-72.88,163.77,3287.84,1205.57,-148.68,235.11,51.51,-19.35,639,619,2,0,2640661141
2656853321,79227,29.71,1957.88,280.4,-73.4,164.85,3287.84,1205.57,-148.68,235.53,57.07,-20.63,639,619,2,0,2640661141
2656863530,79227,29.71,1957.88,281.83,-73.98,165.85,3287.84,1205.57,-148.68,236.08,62.07,-21.06,639,619,2,0,2640661141
2656873751,79227,29.71,1957.88,283.27,-74.62,166.85,3287.84,1205.57,-148.68,236.69,68.05,-19.1,639,619,2,0,2640661141
2656883983,79227,29.71,1957.88,284.62,-75.3,167.94,3287.84,1205.57,-148.68,237.06,70.43,-15.75,639,619,2,0,2640661141
2656894211,79227,29.71,1957.88,286.13,-76.02,168.87,3287.84,1205.57,-148.68,236.51,73.91,-18.25,639,619,2,0,2640661141
2656904342,79233,29.71,1957.27,287.94,-76.76,169.46,3287.84,1205.57,-148.68,235.9,78.12,-24.35,639,619,2,0,2640661141
2656914569,79233,29.71,1957.27,289.97,-77.53,169.86,3287.84,1205.57,-148.68,235.6,80.14,-26.37,639,619,2,0,2640661141
2656924669,79233,29.71,1957.27,292.08,-78.3,170.15,3287.84,1205.57,-148.68,235.05,80.69,-26.31,639,619,2,0,2640661141
2656934769,79233,29.71,1957.27,294.3,-79.07,170.31,3287.84,1205.57,-148.68,234.37,81.05,-25.7,639,619,2,0,2640661141
2656944875,79233,29.71,1957.27,296.66,-79.85,170.33,3287.84,1205.57,-148.68,234.19,81.24,-25.39,639,619,2,0,2640661141
2656955428,79248,29.71,1955.75,299.27,-80.66,170.2,3287.84,1205.57,-148.68,234.13,80.93,-24.48,639,619,2,0,2640661141
2656965540,79248,29.71,1955.75,301.9,-81.43,169.94,3287.84,1205.57,-148.68,233.64,80.75,-22.71,639,619,2,0,2640661141
2656975657,79248,29.71,1955.75,304.73,-82.19,169.47,3046.88,2192.87,-620.36,232.97,81.12,-21.12,639,619,2,0,2640661141
2656985772,79248,29.71,1955.75,307.76,-82.95,168.8,3046.88,2192.87,-620.36,232.36,81.42,-19.29,639,619,2,0,2640661141
2656995895,79248,29.71,1955.75,311.03,-83.71,167.88,3046.88,2192.87,-620.36,231.93,81.3,-17.21,639,619,2,0,2640661141
2657006486,79256,29.71,1954.93,314.8,-84.5,166.57,3046.88,2192.87,-620.36,231.81,80.81,-14.89,639,619,2,0,2640661141
2657016602,79256,29.71,1954.93,318.78,-85.25,164.94,3046.88,2192.87,-620.36,231.81,80.08,-11.96,639,619,2,0,2640661141
2657026737,79256,29.71,1954.93,323.24,-86,162.84,3046.88,2192.87,-620.36,231.51,79.22,-8.48,639,619,2,0,2640661141
2657036870,79256,29.71,1954.93,328.37,-86.75,160.06,3046.88,2192.87,-620.36,231.26,78.74,-4.52,639,619,2,0,2640661141
2657047026,79256,29.71,1954.93,334.66,-87.51,156.14,3046.88,2192.87,-620.36,231.45,77.88,-0.49,639,619,2,0,2640661141
2657057618,79268,29.71,1953.72,343.49,-88.33,149.82,3046.88,2192.87,-620.36,231.75,76.48,3.6,639,619,2,0,2640661141
2657067751,79268,29.71,1953.72,356.58,-89.23,139.15,3046.88,2192.87,-620.36,232.12,74.71,7.63,639,619,2,0,2640661141
2657077897,79268,29.71,1953.72,20.6,-89.23,117.52,3046.88,2192.87,-620.36,232.54,72.39,11.47,639,619,2,0,2640661141
2657088041,79268,29.71,1953.72,63.54,-89.23,76.56,3046.88,2192.87,-620.36,233.34,70.13,15.32,639,619,2,0,2640661141
2657098155,79268,29.71,1953.72,102.74,-89.23,39.37,3046.88,2192.87,-620.36,234.37,67.63,19.35,639,619,2,0,2640661141
2657108727,79284,29.72,1952.09,124.45,-89.12,20.14,3046.88,2192.87,-620.36,235.66,64.82,23.5,639,619,2,0,2640661141
2657118872,79284,29.72,1952.09,136.36,-88.36,10.68,3046.88,2192.87,-620.36,237.12,61.89,27.59,639,619,2,0,2640661141
2657129031,79284,29.72,1952.09,144.82,-87.71,4.67,3046.88,2192.87,-620.36,239.01,59.02,32.29,639,619,2,0,2640661141
2657139229,79284,29.72,1952.09,151.74,-87.11,0.23,3046.88,2192.87,-620.36,241.27,56.76,37.41,639,619,2,0,2640661141
2657149385,79284,29.72,1952.09,158.08,-86.52,-3.62,3046.88,2192.87,-620.36,243.53,54.93,44.56,639,619,2,0,2640661141
2657159861,79299,29.71,1950.57,163.82,-85.9,-6.79,3046.88,2192.87,-620.36,244.45,54.57,48.71,639,619,2,0,2640661141
2657170016,79299,29.71,1950.57,168.7,-85.29,-9.16,3046.88,2192.87,-620.36,245.18,54.87,51.76,639,619,2,0,2640661141
2657180224,79299,29.71,1950.57,173.01,-84.66,-10.95,3046.88,2192.87,-620.36,246.03,54.99,53.71,639,619,2,0,2640661141
2657190394,79299,29.71,1950.57,176.8,-84.03,-12.22,3046.88,2192.87,-620.36,247.56,54.26,54.75,639,619,2,0,2640661141
2657200559,79299,29.71,1950.57,180.24,-83.41,-13.11,3046.88,2192.87,-620.36,249.51,51.94,55.48,639,619,2,0,2640661141
2657210915,79312,29.72,1949.25,183.52,-82.81,-13.77,3046.88,2192.87,-620.36,251.89,49.01,56.34,639,619,2,0,2640661141
2657221132,79312,29.72,1949.25,186.61,-82.25,-14.25,3046.88,2192.87,-620.36,254.03,45.72,57.5,639,619,2,0,2640661141
2657231308,79312,29.72,1949.25,189.6,-81.72,-14.63,3046.88,2192.87,-620.36,255.74,41.99,58.65,639,619,2,0,2640661141
2657241491,79312,29.72,1949.25,192.55,-81.23,-14.94,3046.88,2192.87,-620.36,257.39,38.45,60,639,619,2,0,2640661141
2657251679,79312,29.72,1949.25,195.5,-80.75,-15.23,3046.88,2192.87,-620.36,258.42,35.22,61.71,639,619,2,0,2640661141
2657261970,79326,29.71,1947.83,198.49,-80.29,-15.53,3046.88,2192.87,-620.36,259.09,32.71,64.09,639,619,2,0,2640661141
2657272162,79326,29.71,1947.83,201.49,-79.84,-15.86,3046.88,2192.87,-620.36,259.46,30.82,66.71,639,619,2,0,2640661141
2657282359,79326,29.71,1947.83,204.52,-79.4,-16.2,3046.88,2192.87,-620.36,259.7,29.6,69.4,639,619,2,0,2640661141
2657292566,79326,29.71,1947.83,207.55,-78.95,-16.53,3046.88,2192.87,-620.36,260.56,29.17,71.9,639,619,2,0,2640661141
2657302743,79326,29.71,1947.83,210.47,-78.44,-16.75,3985.84,1127.2,1291.26,261.72,29.36,73.79,639,619,2,0,2640661141
2657313021,79339,29.71,1946.51,213.35,-77.92,-16.88,3985.84,1127.2,1291.26,262.82,30.03,75.13,639,619,2,0,2640661141
2657323121,79339,29.71,1946.51,216.05,-77.4,-16.86,3985.84,1127.2,1291.26,263.79,30.88,75.2,639,619,2,0,2640661141
2657333229,79339,29.71,1946.51,218.58,-76.87,-16.67,3985.84,1127.2,1291.26,264.65,32.29,74.16,639,619,2,0,2640661141
2657343344,79339,29.71,1946.51,220.95,-76.34,-16.3,3985.84,1127.2,1291.26,264.95,34.3,72.81,639,619,2,0,2640661141
2657353466,79339,29.71,1946.51,223.12,-75.79,-15.74,3985.84,1127.2,1291.26,265.14,36.13,70.43,639,619,2,0,2640661141
2657364035,79343,29.72,1946.1,225.19,-75.23,-14.95,3985.84,1127.2,1291.26,265.99,37.84,67.26,639,619,2,0,2640661141
2657374159,79343,29.72,1946.1,227,-74.68,-14,3985.84,1127.2,1291.26,266.6,39.55,64.15,639,619,2,0,2640661141
2657384286,79343,29.72,1946.1,228.64,-74.14,-12.89,3985.84,1127.2,1291.26,266.78,41.44,60.61,639,619,2,0,2640661141
2657394436,79343,29.72,1946.1,230.11,-73.59,-11.61,3985.84,1127.2,1291.26,267.21,43.46,56.82,639,619,2,0,2640661141
2657404565,79343,29.72,1946.1,231.44,-73.05,-10.17,3985.84,1127.2,1291.26,267.64,45.17,52.73,639,619,2,0,2640661141
2657415149,79355,29.72,1944.89,232.54,-72.5,-8.39,3985.84,1127.2,1291.26,268.49,46.75,44.8,639,619,2,0,2640661141
2657425277,79355,29.72,1944.89,233.4,-71.98,-6.5,3985.84,1127.2,1291.26,269.1,47.06,38.09,639,619,2,0,2640661141
2657435436,79355,29.72,1944.89,234.09,-71.49,-4.41,3985.84,1127.2,1291.26,270.08,46.45,31.43,639,619,2,0,2640661141
2657445586,79355,29.72,1944.89,234.66,-71.04,-2.21,3985.84,1127.2,1291.26,271.48,44.25,26.25,639,619,2,0,2640661141
2657455737,79355,29.72,1944.89,235.09,-70.63,0.15,3985.84,1127.2,1291.26,272.71,40.1,20.14,639,619,2,0,2640661141
2657466197,79365,29.72,1943.87,235.35,-70.29,2.76,3985.84,1127.2,1291.26,273.5,34.3,12.94,639,619,2,0,2640661141
2657476336,79365,29.72,1943.87,235.44,-70.01,5.44,3985.84,1127.2,1291.26,273.56,28.14,6.47,639,619,2,0,2640661141
2657486516,79365,29.72,1943.87,235.41,-69.79,8.23,3985.84,1127.2,1291.26,272.71,22.22,1.89,639,619,2,0,2640661141
2657496677,79365,29.72,1943.87,235.28,-69.64,11.1,3985.84,1127.2,1291.26,270.57,14.89,-1.83,639,619,2,0,2640661141
2657506840,79365,29.72,1943.87,235.03,-69.57,14.05,3985.84,1127.2,1291.26,267.58,5.74,-4.76,639,619,2,0,2640661141
2657517316,79376,29.72,1942.76,234.67,-69.59,17.15,3985.84,1127.2,1291.26,263.92,-3.42,-5.98,639,619,2,0,2640661141
2657527511,79376,29.72,1942.76,234.22,-69.68,20.22,3985.84,1127.2,1291.26,260.07,-12.39,-6.77,639,619,2,0,2640661141
2657537691,79376,29.72,1942.76,233.67,-69.84,23.34,3985.84,1127.2,1291.26,256.35,-20.87,-6.47,639,619,2,0,2640661141
2657547867,79376,29.72,1942.76,233.02,-70.06,26.52,3985.84,1127.2,1291.26,252.75,-29.17,-5.31,639,619,2,0,2640661141
2657558054,79376,29.72,1942.76,232.26,-70.36,29.77,3985.84,1127.2,1291.26,249.39,-37.6,-3.23,639,619,2,0,2640661141
2657568333,79382,29.72,1942.15,231.38,-70.72,33.11,3985.84,1127.2,1291.26,245.48,-46.45,-0.43,639,619,2,0,2640661141
2657578517,79382,29.72,1942.15,230.37,-71.16,36.51,3985.84,1127.2,1291.26,241.15,-55.73,2.69,639,619,2,0,2640661141
2657588718,79382,29.72,1942.15,229.2,-71.67,40.02,3985.84,1127.2,1291.26,237,-65.12,6.53,639,619,2,0,2640661141
2657598921,79382,29.72,1942.15,227.86,-72.25,43.65,3985.84,1127.2,1291.26,232.97,-73.97,11.29,639,619,2,0,2640661141
2657609124,79382,29.72,1942.15,226.31,-72.91,47.44,3985.84,1127.2,1291.26,229,-82.03,16.66,639,619,2,0,2640661141
2657619417,79400,29.72,1940.32,224.47,-73.65,51.5,2779.54,1727.78,3236.57,225.22,-90.15,22.64,639,619,2,0,2640661141
2657629552,79400,29.72,1940.32,222.3,-74.45,55.81,2779.54,1727.78,3236.57,221.07,-98.27,29.36,639,619,2,0,2640661141
2657639699,79400,29.72,1940.32,219.68,-75.29,60.52,2779.54,1727.78,3236.57,217.1,-105.59,36.56,639,619,2,0,2640661141
2657649847,79400,29.72,1940.32,216.56,-76.18,65.69,2779.54,1727.78,3236.57,213.56,-111.51,44.74,639,619,2,0,2640661141
2657660069,79400,29.72,1940.32,212.82,-77.09,71.46,2779.54,1727.78,3236.57,210.57,-115.84,53.1,639,619,2,0,2640661141
2657670542,79413,29.72,1939,208.23,-78.02,78.11,2779.54,1727.78,3236.57,208.98,-118.96,61.52,639,619,2,0,2640661141
2657680684,79413,29.72,1939,202.86,-78.91,85.45,2779.54,1727.78,3236.57,207.82,-122.19,73.24,639,619,2,0,2640661141
2657690834,79413,29.72,1939,196.41,-79.72,93.86,2779.54,1727.78,3236.57,207.03,-123.17,79.77,639,619,2,0,2640661141
2657700936,79413,29.72,1939,188.9,-80.38,103.31,2779.54,1727.78,3236.57,206.36,-122.31,85.57,639,619,2,0,2640661141
2657711107,79413,29.72,1939,180.36,-80.88,113.78,2779.54,1727.78,3236.57,205.14,-119.51,91,639,619,2,0,2640661141
2657721593,79420,29.72,1938.29,170.86,-81.16,125.25,2779.54,1727.78,3236.57,203.19,-115.17,95.09,639,619,2,0,2640661141
2657731755,79420,29.72,1938.29,161.48,-81.19,136.5,2779.54,1727.78,3236.57,200.62,-109.92,97.53,639,619,2,0,2640661141
2657741886,79420,29.72,1938.29,152.62,-81,147.21,2779.54,1727.78,3236.57,197.57,-102.97,97.72,639,619,2,0,2640661141
2657752066,79420,29.72,1938.29,144.73,-80.62,156.93,2779.54,1727.78,3236.57,194.46,-94.12,95.28,639,619,2,0,2640661141
2657762244,79420,29.72,1938.29,137.84,-80.13,165.63,2779.54,1727.78,3236.57,191.71,-85.63,94.6,639,619,2,0,2640661141
2657772614,79436,29.72,1936.67,131.54,-79.53,173.76,2779.54,1727.78,3236.57,188.84,-78.86,98.14,639,619,2,0,2640661141
2657782753,79436,29.72,1936.67,126.11,-78.88,-179.06,2779.54,1727.78,3236.57,185.49,-71.84,99.91,639,619,2,0,2640661141
2657792942,79436,29.72,1936.67,121.45,-78.2,-172.66,2779.54,1727.78,3236.57,182.31,-63.35,98.21,639,619,2,0,2640661141
2657803140,79436,29.72,1936.67,117.45,-77.5,-166.95,2779.54,1727.78,3236.57,179.38,-55.24,95.95,639,619,2,0,2640661141
2657813327,79436,29.72,1936.67,113.97,-76.81,-161.78,2779.54,1727.78,3236.57,176.82,-47.91,93.87,639,619,2,0,2640661141
2657823624,79440,29.72,1936.27,110.92,-76.12,-157.03,2779.54,1727.78,3236.57,174.44,-40.83,90.94,639,619,2,0,2640661141
2657833769,79440,29.72,1936.27,108.3,-75.47,-152.76,2779.54,1727.78,3236.57,172.73,-33.75,86.98,639,619,2,0,2640661141
2657843935,79440,29.72,1936.27,106,-74.86,-148.81,2779.54,1727.78,3236.57,171.51,-26.61,82.09,639,619,2,0,2640661141
2657854107,79440,29.72,1936.27,103.96,-74.29,-145.13,2779.54,1727.78,3236.57,170.53,-20.08,77.15,639,619,2,0,2640661141
2657864272,79440,29.72,1936.27,102.16,-73.76,-141.68,2779.54,1727.78,3236.57,170.29,-14.65,72.14,639,619,2,0,2640661141
2657876547,79447,29.72,1935.56,100.26,-73.22,-137.79,2779.54,1727.78,3236.57,170.23,-8,64.15,639,619,2,0,2640661141
2657886687,79447,29.72,1935.56,98.88,-72.81,-134.76,2779.54,1727.78,3236.57,170.47,-4.03,58.78,639,619,2,0,2640661141
2657896919,79447,29.72,1935.56,97.62,-72.44,-131.82,2779.54,1727.78,3236.57,171.02,-0.31,53.41,639,619,2,0,2640661141
2657907150,79447,29.72,1935.56,96.49,-72.12,-129,2779.54,1727.78,3236.57,171.75,3.11,47.85,639,619,2,0,2640661141
