timestamp (us),gx (d/s),gy (d/s),gz (d/s)
23917380,5,-1.28,2.01
23923500,4.58,-0.37,2.14
23929626,4.15,0.85,2.14
23935754,3.54,2.14,2.26
23941889,1.53,3.85,2.38
23950005,0.85,4.15,2.5
23956132,1.04,4.21,3.17
23962277,1.53,4.64,3.36
23968442,1.46,4.88,3.23
23974585,0.85,4.46,2.99
23980735,0.37,3.36,2.56
23987919,1.4,1.34,1.4
23994098,2.5,0.98,1.22
24001270,4.15,0.61,2.44
24007438,4.46,0.43,3.36
24013632,4.76,0.67,3.78
24020855,4.76,1.28,3.85
24027052,3.85,3.11,3.54
24033258,3.23,4.39,3.36
24039072,2.87,5.43,3.05
24045276,2.87,6.04,2.62
24051101,3.85,6.04,1.95
24059322,3.66,5.86,2.14
24065142,2.56,5.31,2.75
24070961,0.85,4.33,3.91
24076775,1.1,4.46,4.21
24082973,1.46,4.64,4.27
24089174,1.53,4.52,4.15
24096414,0.79,3.85,3.85
24102620,0.73,3.85,3.72
24108826,0.79,3.97,3.6
24115619,0.85,4.09,3.48
24121424,1.34,3.23,3.48
24128605,1.77,2.81,3.3
24134755,1.95,2.69,3.05
24140914,2.2,2.56,2.87
24147072,2.2,2.5,2.87
24153235,2.26,2.56,2.62
24159404,2.01,2.26,2.44
24167563,2.14,2.32,1.89
24173720,2.5,2.93,1.59
24179895,2.69,3.48,1.46
24186077,2.38,3.42,2.01
24192263,2.32,3.3,2.26
24199466,2.08,3.3,2.32
24205650,1.46,3.3,2.32
24211842,0,3.05,2.08
24218615,-0.06,2.99,1.89
24224798,0.37,2.75,1.59
24230998,0.73,2.56,1.59
24238230,0.43,2.62,2.08
24244434,0.18,2.5,2.62
24250638,0.31,2.38,3.11
24256449,0.61,1.95,3.54
24262658,0.18,0.85,3.91
24268467,-0.98,-0.43,4.27
24276704,-4.15,-1.28,4.33
24282508,-4.7,-0.98,3.97
24288330,-4.76,-0.49,3.66
24294151,-4.58,0,3.42
24299989,-4.15,0.31,3.42
24307272,-2.32,0,3.23
24313104,-1.22,-0.55,2.87
24318941,-0.61,-1.22,2.5
24324781,-0.37,-1.89,2.32
24331604,-0.85,-1.28,2.93
24337447,-0.79,-0.06,3.3
24344749,-0.85,1.16,3.36
24350601,-0.85,1.95,3.05
24356455,-1.04,3.36,2.38
24362313,-1.22,4.15,2.32
24368178,-1.53,4.76,2.44
24375516,-1.89,5.19,2.93
24381381,-2.44,4.64,3.91
24388243,-2.26,4.15,4.09
24394114,-1.59,3.66,3.91
24400000,-0.43,3.17,3.36
24405884,2.14,3.3,2.32
24413248,2.87,3.48,2.38
24419141,2.99,3.42,2.44
24425036,2.81,3.54,2.44
24430935,1.77,3.6,2.26
24436841,0.98,3.36,2.69
24443721,0.49,3.3,3.3
24451113,0.61,3.85,3.97
24457023,0.61,3.78,3.97
24462937,0.55,3.54,3.97
24468857,0.79,3.23,3.91
24481993,2.56,2.99,3.05
24488901,2.99,2.93,2.75
24495495,3.42,2.87,2.5
24501500,3.36,2.69,2.75
24507522,3.05,2.62,3.05
24513548,2.93,2.5,3.3
24519579,2.99,2.62,3.3
24531667,1.95,3.05,2.44
24537775,1.65,3.54,2.14
24543739,1.71,4.03,1.95
24550160,2.08,4.7,2.08
24555988,3.17,7.14,2.14
24562692,3.36,8.18,1.89
24568547,3.11,8.67,1.83
24574403,2.69,8.54,2.14
24580260,2.44,7.81,2.5
24586126,2.62,4.82,2.44
24591989,2.44,3.6,1.89
24598717,1.89,2.5,1.22
24605168,1.28,1.4,0.79
24611026,1.34,0,0.67
24616903,2.14,0.31,0.85
24622783,2.93,1.1,1.1
24628663,3.54,1.77,1.28
24635419,3.91,2.08,1.28
24641304,3.6,1.83,1.28
24647197,3.3,1.83,1.59
24653098,2.99,2.32,1.95
24659576,2.75,2.93,2.14
24666348,2.93,3.6,1.22
24672258,3.36,3.97,0.37
24678170,3.72,4.33,-0.12
24684085,4.09,4.58,-0.18
24689998,4.52,4.46,0
24695913,3.97,3.11,0.92
24702720,3.42,2.32,1.28
24708644,3.23,2.14,1.53
24715154,3.36,2.62,1.53
24721079,3.6,4.03,0.92
24727018,3.3,4.15,0.55
24737393,2.38,3.3,0.24
24744230,2.01,2.69,0.24
24750177,1.89,2.32,0.18
24756246,2.62,2.32,0.06
24762322,3.48,2.32,0
24768978,4.03,2.2,0.06
24775995,4.21,2.44,0.55
24781958,3.78,2.01,0.73
24787925,3.23,1.46,0.67
24793932,2.5,1.16,0.49
24799934,1.95,1.1,0.55
24805911,2.08,1.53,1.16
24812799,2.56,2.01,1.22
24818772,2.62,2.01,1.28
24825332,2.5,1.77,1.4
24831302,2.01,2.01,1.59
24837298,1.59,2.62,1.4
24843293,0.98,3.6,1.16
24850213,0.55,4.7,0.85
24856217,0.06,7.45,0.79
24862223,-0.06,8.91,1.34
24868231,0.06,10.13,2.2
24874248,0.37,11.05,3.11
24882185,0.06,11.35,3.97
24888191,-0.73,11.29,3.97
24894217,-1.53,10.99,3.78
24900247,-1.77,10.25,3.66
24906278,-0.18,7.87,2.75
24912312,0.06,6.59,2.26
24919312,-0.31,5.37,2.14
24925366,-0.37,4.52,2.44
24931417,1.53,3.48,2.81
24938060,2.75,3.23,2.81
24944108,3.85,2.99,2.75
24951129,5.37,1.4,2.44
24957192,5.31,0.67,2.32
24963264,4.76,0.43,2.2
24969338,4.21,0.55,2.08
24975414,4.39,0.55,2.01
24981489,5.8,-0.31,2.93
24989519,6.53,-0.79,4.09
24995588,6.96,-0.85,5.31
25001678,7.2,-0.73,6.47
25007766,6.9,-0.24,6.96
25013863,6.47,0.37,7.75
25020939,5.86,1.59,9.34
25027038,5.68,2.32,10.01
25033149,5.55,2.69,10.99
25039260,5.25,2.75,12.21
25045953,5.19,2.32,13
25052059,5.43,2.56,12.51
25059242,5.74,3.42,12.27
25065415,6.29,4.7,12.82
25071586,7.81,7.57,14.65
25077728,8.12,8.3,15.38
25083908,7.87,8.36,15.81
25090095,7.26,7.63,15.99
25098220,6.04,6.23,15.5
25104368,6.04,6.23,15.2
25110493,7.08,5.74,15.08
25116649,11.72,3.54,14.89
25122782,13.18,2.44,14.95
25129914,13.24,1.71,15.26
25136059,10.38,0.55,16.11
25142206,8.97,0.06,16.17
25149336,8.24,-0.43,15.93
25155472,8.24,-0.43,15.63
25161618,8.85,-0.18,15.32
25168777,8.79,-0.24,15.14
25174931,8.91,-0.55,14.83
25181089,10.5,-1.04,13.92
25187258,10.86,-1.71,13.79
25193426,10.62,-2.56,13.67
25201586,10.01,-3.54,12.02
25207745,10.13,-3.78,10.93
25213921,10.86,-4.03,10.38
25220099,11.66,-3.97,10.5
25226281,13.12,-2.87,11.47
25232466,13,-2.26,12.08
25239666,12.33,-1.77,12.45
25245864,10.31,-1.34,12.51
25252638,9.77,-1.1,12.39
25258820,9.83,-0.67,12.27
25265019,10.31,0,12.15
25272257,10.31,0.55,12.21
25286064,8.24,-0.43,12.08
25291876,7.57,-0.79,12.15
25297693,6.84,-1.22,12.45
25304096,6.47,-1.53,12.57
25309907,6.65,-1.71,12.51
25316569,7.32,-1.28,11.78
25322399,7.87,-0.67,11.29
25328229,8.61,0.18,10.93
25334064,9.4,0.73,10.93
25339900,9.89,0.61,11.23
25346583,9.95,-1.53,11.72
25352429,9.83,-2.69,11.84
25358854,9.4,-3.66,12.02
25364689,8.61,-4.21,12.02
25370544,7.63,-4.46,11.9
25376404,7.32,-3.36,11.35
25383121,7.75,-2.38,11.23
25388983,8.12,-1.53,11.23
25394850,8.61,-0.61,11.29
25400722,11.23,1.77,11.11
25406595,11.96,2.26,11.11
25414322,11.66,1.83,11.41
25420194,10.38,1.1,12.02
25426079,7.2,0.67,13.85
25431965,6.47,0.85,14.22
25437853,6.59,0.85,14.1
25443744,6.9,0.73,13.92
25450507,7.39,0.37,14.34
25456402,8.67,0.37,17.33
25462332,9.34,0.37,18.98
25468814,9.83,0.18,19.9
25474704,9.95,-0.12,20.02
25481494,10.13,0.37,18.86
25487400,10.01,0.92,18.55
25493307,9.89,1.46,18.68
25499263,9.64,1.83,18.8
25505188,9.28,2.14,18.86
25511118,8.85,2.32,17.64
25517982,9.34,2.56,16.66
25524564,10.07,2.93,16.11
25530562,10.86,3.3,16.54
25536573,11.66,4.09,18.62
25542553,11.41,4.52,19.1
25549498,11.17,4.76,19.53
25555476,10.99,4.58,20.75
25561501,12.45,4.39,25.7
25567527,13.61,4.76,27.89
25573557,14.22,4.88,29.48
25580169,13.67,4.52,30.7
25587150,12.7,2.2,33.81
25593201,13.73,1.04,35.64
25599249,14.77,0.06,37.29
25605298,14.89,-0.49,38.33
25611347,14.22,-0.85,39.73
25618443,15.26,-0.92,40.41
25624582,16.97,-1.1,41.08
25631309,18.98,-0.79,41.63
25637443,19.23,-0.18,41.69
25643591,19.41,0.37,41.87
25649742,19.65,0.73,42.18
25662176,18.37,1.34,42.91
25668402,17.76,1.53,42.91
25674482,18.19,2.08,43.09
25680561,19.29,2.87,43.88
25687231,22.46,4.76,46.02
25694293,23.68,5.49,47.55
25700353,24.78,6.35,49.56
25706448,26.31,6.59,54.5
25712545,26.12,5.55,55.91
25718653,25.33,3.72,55.91
25724761,24.17,1.71,55.11
25731852,23.38,-1.04,53.89
25738543,23.93,-1.4,53.77
25744646,24.9,-1.59,53.83
25750768,26.79,-1.77,53.96
25756887,27.53,-1.65,54.14
25764005,27.95,-1.71,54.57
25770135,27.89,-1.65,55.18
25776271,26.92,-1.4,56.46
25782409,26.61,-0.92,56.82
25788543,26.79,-0.06,56.7
25795266,27.59,1.1,56.46
25802406,29.72,2.81,56.58
25808549,30.46,3.17,56.88
25814699,30.88,3.23,56.95
25820853,29.91,2.5,56.46
25827010,29.54,2.14,56.27
25834177,30.09,1.89,56.27
25840345,31.8,1.83,56.03
25847095,36.44,1.71,55.36
25853257,38.09,1.34,55.36
25859431,38.27,0.85,55.54
25865605,37.72,0,55.79
25872800,36.19,-1.22,55.79
25878987,36.13,-1.34,55.3
25885175,36.13,-1.28,54.69
25891367,35.77,-0.55,54.02
25898140,35.77,-0.06,53.71
25905320,35.22,0.49,53.77
25911518,33.87,1.34,55.3
25917715,33.57,2.01,56.21
25923886,33.39,2.69,56.58
25930095,32.78,3.48,56.4
25937312,32.47,4.94,55.05
25943137,32.96,5.31,54.38
25949951,33.57,5.25,53.83
25955768,33.94,4.09,53.41
25961596,33.75,3.36,53.28
25967427,33.75,3.05,53.1
25974707,33.75,2.99,52.98
25980545,33.33,3.17,53.16
25986387,33.33,4.15,54.02
25992238,34.12,4.82,54.38
25998089,35.16,5.49,54.81
26006394,38.02,6.41,54.99
26012240,40.04,7.14,55.24
26018103,41.69,7.69,56.27
26023970,42.66,7.81,58.29
26029840,42.66,7.39,60.61
26035704,41.32,6.84,62.5
26043045,39.73,6.96,61.46
26048928,38.21,6.96,59.81
26054804,37.48,6.84,58.17
26061667,39.25,6.23,56.09
26067547,40.1,5.19,55.73
26082686,40.83,2.08,57.31
26088591,41.63,1.77,58.96
26094497,42.85,2.01,60.73
26100406,44.25,2.56,62.26
26106314,47.97,3.97,63.54
26112809,50.29,4.82,63.29
26119606,52.49,5.86,62.87
26125528,54.14,6.84,62.38
26131447,55.66,9.09,61.34
26137370,55.79,10.07,61.16
26143308,55.73,10.62,61.58
26150144,55.05,10.56,62.93
26156090,52.92,9.34,66.83
26162026,51.7,8.24,68.05
26168543,50.35,6.9,68.54
26174473,49.01,5.55,68.6
26180414,47.97,4.58,68.66
26187256,48.4,4.39,68.66
26193207,49.32,4.58,68.42
26199160,49.87,4.58,67.99
26205123,49.74,4.21,67.63
26211086,49.32,2.81,66.83
26217942,49.19,1.53,66.89
26224486,49.13,0.12,67.32
26230438,48.71,-1.46,67.81
26236423,46.75,-4.21,67.93
26242404,46.2,-5.19,67.26
26249297,45.65,-5.86,66.59
26255288,44.86,-5.92,66.22
26261259,44.07,-4.64,66.71
26267256,44.25,-3.78,66.89
26273247,44.49,-2.93,66.65
26279832,44.62,-2.01,66.28
26286757,45.29,-0.06,66.22
26292755,45.78,0.85,66.71
26298752,46.2,1.59,67.14
26304762,46.45,1.83,67.2
26310771,46.02,2.81,66.41
26317708,45.59,3.85,66.1
26323722,45.29,5.25,66.22
26329744,45.35,6.71,66.65
26336353,45.72,8.85,67.38
26342365,45.65,9.16,67.38
26348406,45.53,8.73,67.32
26355383,45.29,8,67.44
26361422,44.43,7.39,68.3
26367461,43.7,8.06,68.85
26373504,43.21,8.91,69.21
26379544,43.15,9.52,69.15
26387522,43.7,9.89,68.24
26393558,44.19,9.64,67.75
26399619,44.62,9.09,67.5
26405680,45.23,7.39,67.87
26411746,45.65,6.41,68.24
26417813,45.84,5.62,68.54
26424849,45.59,4.88,68.48
26430924,45.35,3.91,67.44
26437005,45.1,3.66,66.83
26443665,44.68,3.66,66.41
26449741,44.07,3.72,66.22
26456799,43.64,3.66,66.35
26462893,43.82,3.42,66.28
26468987,44.13,3.17,66.22
26475085,44.19,2.99,66.22
26481189,43.46,3.05,66.47
26488275,43.21,3.23,66.41
26495061,42.97,3.66,66.28
26500941,43.15,4.76,66.53
26506836,43.33,5.25,67.02
26512729,43.15,5.49,67.44
26518616,42.72,5.55,67.5
26525997,43.15,5.68,66.71
26531904,43.88,5.68,66.35
26537801,44.49,5.37,66.28
26543703,44.92,4.76,66.28
26550592,45.17,3.85,66.1
26557991,45.04,3.91,65.55
26563837,44.56,4.09,64.82
26569654,43.88,4.39,64.21
26575478,43.27,4.82,63.9
26581667,43.15,5.37,64.39
26587500,43.4,5.55,64.94
26594751,43.52,5.8,65.37
26601931,42.66,6.71,65.06
26608117,42.42,7.08,64.51
26613967,42.42,7.57,64.03
26620174,42.54,8,63.84
26627417,42.79,8.54,64.15
26633233,42.97,8.54,64.15
26639042,43.52,8.73,63.78
26644871,44.37,8.85,63.42
26650690,45.23,8.36,63.84
26658944,44.8,7.75,64.45
26664757,44.13,7.14,64.88
26670589,44.25,6.96,64.15
26676431,44.98,7.02,63.42
26682268,45.84,6.71,62.87
26688112,46.63,6.65,62.62
26695421,47.85,6.84,62.68
26701263,49.87,7.32,63.29
26707114,49.87,7.39,63.54
26713963,49.07,7.51,63.54
26719818,48.03,7.63,63.35
26727222,46.14,7.75,62.56
26733176,45.9,7.81,62.26
26743393,46.26,8.06,62.07
26749341,45.96,8,62.07
26755301,45.41,8,62.13
26769341,45.29,8.73,62.74
26775921,45.17,9.16,63.9
26781973,44.37,9.28,64.21
26788029,43.52,9.28,64.15
26794078,43.15,9.22,63.66
26800124,43.27,8.97,63.23
26807739,43.33,8.24,62.99
26813788,42.97,8.24,62.93
26820900,43.09,9.09,62.99
26827112,43.95,9.7,63.54
26833337,44.8,10.19,64.21
26841204,46.26,9.95,65.31
26847410,46.33,9.09,65.55
26853625,45.78,8,65.55
26859826,44.98,7.02,65.06
26866026,44.31,4.88,63.66
26873191,44.56,3.85,63.29
26888840,44.01,3.05,63.11
26895043,42.85,3.6,62.93
26900849,40.89,3.36,62.87
26907064,41.32,3.17,62.99
26912867,42.54,3.17,63.29
26920112,43.64,3.36,63.66
26926858,43.64,3.91,63.42
26933013,42.97,4.27,62.5
26939187,41.99,4.58,61.65
26945352,41.08,5,61.34
26952448,41.02,6.53,62.19
26969552,43.03,8.85,62.13
26975734,42.18,8.48,61.22
26982100,41.26,8.36,61.1
26988280,40.53,8.67,60.97
26994141,40.1,9.28,60.3
27000838,39.92,10.38,56.34
27006702,39.18,9.89,54.2
27012565,37.66,8.73,53.16
27018426,35.89,7.75,52.73
27024295,34.3,7.2,51.94
27031037,31.74,7.02,48.58
27037492,30.76,7.02,47.49
27043357,29.97,7.14,46.45
27049236,28.81,7.08,44.56
27055116,27.16,6.71,41.69
27061866,23.25,4.33,35.83
27067754,21,3.17,34
27073651,18.37,2.44,32.59
27079556,16.24,2.26,31.37
27085456,15.87,2.44,31.74
27091934,16.85,2.69,33.51
27098729,17.46,2.87,35.22
27104647,17.21,3.17,36.25
27110554,16.24,3.11,35.28
27116467,15.93,2.81,34.18
27122383,15.93,2.5,33.26
27129186,15.93,2.08,32.96
27135126,16.17,1.77,33.02
27141065,17.03,2.62,33.2
27147564,17.46,3.66,32.96
27153485,17.52,4.58,32.53
27159358,17.4,5.25,31.68
27166172,17.7,5.55,29.36
27172066,18.19,5.68,27.83
27177956,18.43,6.04,26
27183845,17.88,6.47,23.8
27189743,16.85,6.41,21.97
27196483,15.56,5.74,20.39
27202959,15.38,5.62,19.96
27208853,15.2,5.55,19.23
27214754,15.08,5.62,18.07
27220662,15.01,5.55,15.5
27227432,15.2,5.31,14.28
27233295,15.38,4.94,13.37
27239162,15.01,4.58,12.57
27245029,13.98,4.03,11.78
27250911,10.99,2.93,10.8
27257363,10.25,2.93,10.99
27264102,10.38,3.42,11.41
27269992,11.17,3.97,11.9
27275879,12.21,4.64,11.35
27281766,12.21,4.76,10.13
27287665,12.08,4.52,8.73
27294424,11.78,3.91,7.81
27300311,11.35,3.3,7.45
27306325,10.13,1.71,8.12
27312925,9.46,0.98,8.61
27318936,8.85,0.73,8.73
27325907,8.06,1.22,8.48
27331937,7.69,1.28,8.36
27337967,7.69,0.98,8.42
27344005,8.06,0.67,8.61
27350041,8.42,0.49,9.09
27356083,9.22,0.31,9.64
27364068,9.46,0.06,9.52
27370105,9.7,-0.18,9.16
27376163,9.83,-0.92,8.24
27382216,9.64,-1.59,8.12
27388275,9.16,-2.62,8.36
27395295,8.73,-4.33,8.85
27401355,8.85,-7.57,9.58
27407416,9.28,-8.54,9.52
27413484,9.52,-8.91,9.46
27420137,9.46,-8.91,9.7
27426203,8.48,-8.97,10.62
27433257,7.93,-9.34,10.8
27439343,7.69,-10.01,10.5
27445429,7.51,-12.08,9.46
27451523,7.57,-13.12,9.34
27457612,7.51,-13.61,9.7
27464677,7.32,-13.61,10.44
27471367,7.02,-13,11.9
27477465,7.02,-12.7,12.15
27483580,6.71,-12.33,12.21
27489698,6.35,-11.84,12.08
27495820,7.14,-9.58,11.29
27502929,8.3,-8.12,10.93
27509046,9.09,-6.96,10.62
27515171,8.91,-6.1,10.31
27521294,7.14,-5.25,8.85
27528003,6.53,-4.94,7.39
27535118,6.35,-4.82,5.68
27541255,7.08,-5.62,3.72
27547391,7.51,-5.92,4.52
27553530,7.63,-6.04,5.74
27559672,7.26,-5.98,6.59
27566813,6.35,-5.74,6.71
27572958,6.04,-6.1,6.23
27579685,5.92,-6.41,5.74
27585832,6.29,-5.92,5.74
27591992,6.53,-5,6.04
27598154,6.47,-3.85,6.23
27605328,5.92,-2.93,6.47
27611495,3.36,-3.36,6.77
27617661,2.32,-3.85,6.84
27623828,2.2,-4.09,6.96
27630990,3.05,-3.11,7.14
27638183,3.11,-2.2,7.08
27644364,2.81,-1.4,6.84
27650550,3.23,0,6.04
27656739,4.09,0.55,5.86
27662927,5,0.61,5.92
27669122,5.68,0.24,6.04
27676351,6.71,-0.79,5.86
27683135,6.71,-1.34,5.43
27689329,6.29,-1.83,4.94
27695135,5.8,-2.26,4.64
27700943,5.37,-2.08,4.64
27708189,5.13,-1.71,4.76
27714005,4.76,-1.65,4.82
27719822,4.46,-1.83,4.88
27725635,3.91,-2.5,4.94
27731452,3.72,-2.56,5.25
27738258,3.85,-2.14,5.68
27745526,3.23,-1.16,6.23
27751353,2.44,-0.92,5.86
27757185,1.89,-0.67,5.43
27770761,2.5,-0.67,5.43
27776609,2.99,-0.61,5.74
27783307,3.48,-0.55,5.8
27789743,3.85,-0.55,5.74
27795591,3.97,-0.85,5.86
27801451,3.91,-1.22,6.1
27807312,3.72,-1.4,6.29
27813181,3.48,-1.53,6.16
27819915,2.87,-1.34,5.74
27825786,0.61,-0.79,5
27831664,-0.49,-0.24,5.25
27837551,-0.85,0.55,5.98
27844011,-0.67,1.22,6.65
27850845,-0.43,1.65,7.45
27856821,-0.37,1.16,7.39
27862796,-0.43,0.31,7.26
27868780,-0.67,-0.55,7.08
27874769,-1.1,-1.1,7.08
27886700,-1.59,-1.71,6.04
27892767,-1.46,-1.83,5.55
27899260,-0.98,-1.89,5.37
27905167,0,-2.08,5.62
27911094,2.38,-2.01,6.16
27917018,3.23,-2.14,5.98
27923824,3.42,-2.2,5.43
27929748,3.3,-2.14,4.88
27935678,3.6,-1.4,4.27
27941613,3.66,-0.85,4.21
27947546,3.6,-0.18,4.15
27955364,4.15,0.55,3.97
27961290,4.52,0.49,4.03
27967243,4.64,0.43,4.46
27973200,4.7,0.55,5.07
27979160,4.58,0.79,5.68
27985116,4.58,1.04,5.74
27991984,6.04,1.16,4.58
27998025,7.32,1.04,4.15
28004178,8.3,0.85,4.15
28010917,9.58,1.04,4.64
28017063,10.01,1.34,4.82
28024243,9.95,1.71,4.82
28030416,9.03,2.01,4.88
28036571,8.36,1.77,4.94
28042725,7.87,1.59,4.94
28048899,7.57,1.46,4.76
28055074,7.26,1.46,4.39
28063239,6.35,1.1,3.6
28069408,5.8,1.1,3.54
28075592,4.58,1.95,4.64
28081785,4.03,2.5,5.62
28087977,3.36,2.99,6.77
28095201,3.23,3.23,7.75
28101399,3.91,3.48,8.42
28107597,4.33,3.3,8.36
28114382,4.58,3.11,8.06
28120574,5.25,2.62,6.9
28126383,5.25,2.38,6.16
28133608,5.07,2.2,5.62
28139417,5.31,2.01,5.31
28145226,5.74,2.01,5.37
28151065,6.23,2.32,5.74
28156887,5.74,2.62,5.74
28164166,5.25,2.87,5.68
28170977,4.39,2.75,5.43
28176795,4.46,2.44,5.43
28182628,5,2.26,5.8
28188437,5.37,2.26,6.16
28194270,5.74,2.44,6.47
28201552,5.86,2.26,6.04
28207357,5.92,1.77,5.55
28213545,6.47,1.28,5.31
28219738,7.14,1.04,5.31
28226514,8.73,0.24,5.43
28233709,9.4,-0.43,5.07
28239878,9.83,-1.1,4.64
28246048,9.89,-2.2,3.91
28252228,9.52,-2.32,3.36
28258405,9.16,-2.44,2.5
28264581,8.79,-2.2,1.77
28271776,8.67,-1.53,0.61
28278543,8.73,-1.22,0.31
28284715,8.67,-0.92,0.24
28290909,7.45,-0.37,0.98
28297106,6.47,-0.24,1.59
28304327,5.49,-0.06,2.14
28310527,3.91,0.18,2.69
28316726,3.6,0.37,2.69
28322937,3.36,0.67,2.56
28329724,3.48,0.85,2.44
28335926,3.97,1.04,1.77
28343184,4.39,0.92,1.16
28349004,4.64,0.61,0.61
28354819,4.7,0.43,0.31
28360638,4.33,0.49,0.61
28366455,4.27,0.61,0.98
28373713,4.09,0.92,1.28
28379536,3.91,0.92,1.46
28386355,3.23,0.92,1.28
28392188,2.87,1.28,0.98
28398033,2.5,1.77,0.67
28403879,2.14,2.14,0.49
28411184,1.22,2.62,0.37
28417028,0.73,3.42,0.43
28422880,0.43,4.21,0.37
28428730,0.24,4.58,0.31
28434580,0.37,4.82,0.37
28442893,1.1,5.31,0.85
28448744,1.46,5.31,0.92
28454612,1.71,5,0.79
28460483,1.89,3.48,0.31
28466357,1.28,2.62,0.12
28472235,0.12,2.01,0.31
28479590,-1.34,1.59,0.61
28485472,-4.15,0.85,0.55
28491354,-5,0.61,0.18
28498228,-5.37,0.43,-0.24
28504112,-5.43,0.67,-0.43
28511494,-6.16,1.34,0.31
28517389,-6.84,1.83,1.04
28523291,-7.57,2.44,1.83
28529195,-8.42,3.11,2.44
28535103,-9.16,4.09,2.81
28541017,-10.13,5.31,2.69
28549418,-10.99,5.49,2.44
28555339,-13.37,5.86,2.5
28569866,-16.54,5.92,2.69
28575803,-19.41,5.55,3.3
28581744,-20.63,5.13,3.72
28588583,-21.79,4.82,4.15
28594525,-22.77,4.58,4.58
28601058,-25.15,4.03,4.88
28606997,-26,3.36,4.94
28612957,-26.31,2.38,5.13
28618922,-26.06,1.4,5.19
28625793,-24.11,0.43,4.82
28631693,-22.89,0.79,4.21
28637575,-21.97,1.53,3.72
28643462,-21.06,2.5,3.3
28649345,-20.32,3.72,3.05
28657079,-18.86,5.25,2.99
28662928,-18.19,5.25,3.11
28668792,-17.64,5.37,3.05
28674691,-17.27,5.49,2.87
28680559,-16.85,6.16,2.75
28687290,-16.42,6.77,2.93
28693181,-15.93,7.45,3.11
28699068,-15.44,7.93,3.3
28704960,-15.2,8.24,3.3
28711435,-14.59,9.09,2.69
28717313,-13.92,9.46,2.26
28724083,-13,9.58,2.01
28729982,-12.08,9.4,2.08
28735879,-10.25,9.09,2.32
28745394,-9.4,9.34,2.38
28751292,-9.64,9.28,2.44
28758077,-10.07,9.16,2.56
28764566,-10.31,8.73,2.62
28770467,-9.64,8.06,2.44
28776376,-9.09,8.12,2.08
28782293,-9.03,7.93,1.71
28788219,-9.34,7.63,1.4
28795038,-9.64,7.51,1.1
28800970,-9.52,8.61,0.98
28806907,-9.4,9.7,1.28
28812847,-9.46,10.93,1.77
28819377,-9.58,11.84,2.14
28826227,-9.03,12.82,2.2
28832175,-8.42,13.37,2.08
28838190,-7.81,14.16,2.08
28844268,-7.14,15.08,2.14
28850342,-5.19,17.27,1.53
28857393,-4.58,17.94,0.98
28863400,-4.33,18.19,0.67
28870385,-4.15,16.72,1.1
28876373,-3.66,15.38,1.53
28882384,-3.05,13.79,1.89
28888353,-2.81,12.08,2.08
28895241,-3.42,8.18,2.2
28901225,-3.78,6.16,2.2
28907207,-4.03,4.58,2.08
28913196,-4.15,3.36,1.77
28919192,-4.27,2.2,1.4
28927100,-4.58,0.43,0.85
28933080,-4.58,0.12,0.79
28939081,-4.33,0.31,0.73
28945085,-4.03,0.79,0.73
28951096,-2.75,1.59,1.1
28957111,-2.38,2.14,1.4
28964136,-2.75,2.99,1.53
28970241,-4.88,4.52,1.16
28976345,-5.86,4.94,0.92
28983029,-6.53,5.55,0.73
28989125,-6.96,6.47,0.43
29001464,-6.59,8.61,-0.55
29007664,-5.98,9.03,-0.73
29013718,-5.62,9.64,-0.67
29019777,-5.74,9.89,-0.24
29025848,-6.47,8.97,0.61
29031915,-6.41,8.36,0.67
29039936,-6.16,7.93,0.43
29045997,-4.94,6.71,-0.61
29052072,-4.21,5.55,-1.16
29058160,-3.6,3.85,-1.77
29064245,-3.05,1.89,-2.26
29071296,-1.46,-1.77,-2.56
29077385,-0.79,-2.87,-2.38
29083470,-0.92,-3.36,-1.95
29089569,-1.59,-3.54,-1.4
29096256,-3.17,-2.81,-0.85
29102341,-3.54,-2.38,-0.73
29109421,-3.54,-2.44,-0.49
29115534,-2.14,-2.99,-0.06
29121639,-1.22,-3.11,0
29127744,-0.49,-2.81,-0.24
29133863,-0.49,-2.38,-0.85
29140970,-1.34,-1.71,-2.62
29147689,-1.4,-1.53,-4.15
29153814,-1.53,-1.65,-6.41
29159955,-1.89,-2.01,-9.52
29166113,-3.17,-3.78,-15.5
29172275,-3.05,-4.7,-17.03
29179453,-2.38,-5.43,-18.07
29185604,-1.89,-6.41,-21.55
29191771,-2.08,-7.14,-23.68
29198927,-2.26,-8.24,-25.09
29205085,-2.2,-9.28,-25.33
29212220,-1.71,-9.58,-24.17
29218403,-1.71,-9.4,-23.44
29224583,-2.32,-9.22,-22.83
29230725,-4.94,-8.91,-22.28
29236878,-6.35,-8.48,-22.52
29244032,-7.2,-8.12,-22.83
29250775,-7.57,-7.32,-22.77
29256918,-7.63,-6.65,-22.52
29263087,-7.57,-5.92,-22.4
29269261,-7.32,-5.19,-22.22
29275432,-7.39,-3.23,-21.73
29282612,-8.06,-2.32,-21.06
29288795,-8.61,-1.71,-19.96
29294981,-8.61,-1.04,-18.92
29302160,-7.81,0.85,-17.64
29307967,-7.81,1.77,-17.52
29315166,-9.03,2.32,-17.27
29321367,-9.64,2.14,-16.97
29327185,-9.83,2.08,-16.6
29333384,-9.52,2.38,-16.36
29339205,-9.28,2.56,-16.3
29346436,-9.7,1.04,-16.66
