Clock,gx,gy,gz,,,,,
21227067,0.12,-0.92,0.06,,,,,
21232953,0.24,-1.16,-0.06,,,,,
21238839,0.24,-1.16,-0.06,,,,,
21244741,0.31,-0.98,0,,,,,
21250640,0.37,-0.73,0.06,,,,,
21256516,0.43,-0.49,0.06,,,,,
21263667,0.31,0.06,0.06,,,,,
21269807,0.18,0.24,0.06,,,,,
21276639,0.06,0.31,0.06,,,,,
21282487,0.06,0.31,0.06,,,,,
21288308,0.12,0.31,0.06,,,,,
21295400,0.12,0.24,0.12,,,,,
21301261,0.12,0.24,0.18,,,,,
21307127,0.12,0.24,0.06,,,,,
21313010,0.12,0.24,0,,,,,
21318918,0.12,0.24,-0.06,,,,,
21325158,0,0.43,-0.06,,,,,
21333269,-0.18,0.73,-0.06,,,,,
21339199,-0.24,0.73,0,,,,,
21345133,-0.31,0.67,0.12,,,,,
21351077,-0.24,0.73,0.12,,,,,
21357022,-0.18,0.85,0.06,,,,,
21362962,-0.12,1.34,0,,,,,
21370168,-0.18,1.59,0.06,,,,,
21376088,-1.16,2.08,0.12,,,,,
21382351,-3.72,3.72,0.24,,,,,
21389254,-3.97,4.39,0.18,,,,,
21395172,-3.78,4.88,0.18,,,,,
21401131,-3.85,5.68,0.24,,,,,
21408353,-4.88,7.75,0.18,,,,,
21414289,-5.43,8.61,0.06,,,,,
21420194,-5.8,9.09,0.06,,,,,
21426141,-6.1,9.46,0,,,,,
21432024,-6.29,9.77,0,,,,,
21440513,-6.23,9.89,-0.06,,,,,
21446398,-6.1,9.64,0,,,,,
21452296,-5.92,9.16,0.06,,,,,
21458215,-5.74,8.79,-0.06,,,,,
21464168,-5.31,8.3,-0.12,,,,,
21470093,-4.64,7.51,-0.12,,,,,
21477311,-3.48,5.92,0,,,,,
21483246,-3.05,5.13,0.06,,,,,
21489179,-2.5,4.33,0.12,,,,,
21496426,-1.89,3.36,0.06,,,,,
21502355,-0.49,0.79,-0.06,,,,,
21508288,0,-0.49,-0.06,,,,,
21515528,0.31,-1.4,-0.06,,,,,
21521462,0.37,-1.95,-0.06,,,,,
21527401,0.61,-2.44,0,,,,,
21533342,0.85,-2.44,0.06,,,,,
21539283,1.22,-2.44,0.12,,,,,
21547522,2.26,-2.69,0.31,,,,,
21553785,2.69,-2.99,0.37,,,,,
21559744,2.93,-3.17,0.37,,,,,
21565701,2.93,-3.11,0.37,,,,,
21571693,2.69,-2.81,0.24,,,,,
21577652,1.65,-1.53,0.06,,,,,
21584929,1.04,-0.79,0.06,,,,,
21590889,0.43,-0.24,0,,,,,
21596854,0,0.24,-0.06,,,,,
21603804,-0.12,0.85,0,,,,,
21610085,-0.12,1.1,0.06,,,,,
21616055,-0.18,1.4,0,,,,,
21623340,-0.55,2.14,-0.06,,,,,
21629305,-0.92,2.69,0,,,,,
21635282,-1.1,2.93,0.06,,,,,
21641264,-1.04,2.87,0.06,,,,,
21647239,-0.67,2.38,-0.06,,,,,
21653218,-0.55,1.59,-0.06,,,,,
21661502,-0.31,0.12,-0.06,,,,,
21678169,2.2,-5.13,0,,,,,
21684333,3.3,-5.55,0,,,,,
21690487,4.33,-5.74,0.06,,,,,
21696641,4.94,-5.68,0.18,,,,,
21703602,4.52,-4.88,0.43,,,,,
21709758,3.78,-4.09,0.43,,,,,
21716492,2.99,-3.42,0.31,,,,,
21722653,2.5,-3.91,-0.12,,,,,
21728816,2.93,-4.94,-0.31,,,,,
21734894,3.54,-5.92,-0.31,,,,,
21741908,3.97,-6.53,-0.24,,,,,
21748081,4.15,-6.59,-0.18,,,,,
21754283,3.91,-6.1,-0.18,,,,,
21760488,3.48,-5.25,-0.18,,,,,
21767668,2.26,-3.05,-0.12,,,,,
21773838,1.65,-2.14,0,,,,,
21780835,1.28,-1.65,0,,,,,
21786646,1.22,-1.65,-0.12,,,,,
21792739,1.83,-2.69,-0.12,,,,,
21798930,2.26,-3.6,-0.06,,,,,
21804742,2.81,-4.58,-0.06,,,,,
21810933,3.48,-5.62,-0.12,,,,,
21818963,5.07,-7.32,-0.18,,,,,
21825168,5.62,-7.75,-0.18,,,,,
21830994,5.74,-7.69,-0.12,,,,,
21836820,5.43,-7.26,-0.06,,,,,
21842633,3.85,-5.43,-0.12,,,,,
21850007,2.81,-4.15,-0.06,,,,,
21855837,1.71,-2.69,-0.06,,,,,
21861671,0.79,-1.16,0,,,,,
21867484,-0.12,1.16,0,,,,,
21874296,-0.18,1.71,0.12,,,,,
21880128,-0.24,1.89,0.12,,,,,
21887178,0.06,1.16,0.06,,,,,
21893018,0.24,0.67,0.06,,,,,
21898860,0.37,0.24,0,,,,,
21905022,0.43,-0.12,0,,,,,
21910834,0.43,-0.43,-0.12,,,,,
21916683,0.31,-0.61,-0.24,,,,,
21923780,-1.59,-2.75,-0.06,,,,,
21930612,-2.62,-4.15,0.18,,,,,
21936429,-2.56,-4.7,0.24,,,,,
21942251,-0.55,-4.39,0.24,,,,,
21948110,0.12,-4.94,0.24,,,,,
21955218,0.18,-5.55,0.18,,,,,
21961393,-0.24,-5.68,0.12,,,,,
21967255,-0.98,-4.46,-0.12,,,,,
21973120,-0.85,-3.85,-0.12,,,,,
21978974,-0.43,-3.36,-0.06,,,,,
21985822,0.24,-2.99,-0.06,,,,,
21992936,1.65,-2.32,0,,,,,
21998809,2.26,-1.89,0,,,,,
22004684,2.56,-1.34,0.06,,,,,
22010561,2.56,-0.67,0.06,,,,,
22016774,2.26,0.06,0.06,,,,,
22022641,1.53,1.1,0.06,,,,,
22029788,1.22,1.34,0,,,,,
22035641,0.98,1.22,-0.06,,,,,
22042507,0.55,0.67,-0.18,,,,,
22048386,0.43,0.43,-0.12,,,,,
22054260,0.31,0.31,-0.06,,,,,
22061487,0.43,0.37,-0.06,,,,,
22067448,1.16,1.16,-0.12,,,,,
22073749,1.1,1.28,-0.12,,,,,
22079727,0.67,1.04,-0.12,,,,,
22085699,0.31,0.61,0,,,,,
22091671,0.24,0.37,0,,,,,
22105011,0,-0.43,0.06,,,,,
22111440,0,-0.55,0.18,,,,,
22117315,0.12,-0.31,0.24,,,,,
22123194,-0.31,-0.61,0.18,,,,,
22129077,-0.61,-0.98,0.06,,,,,
22135325,-0.55,-1.16,0.06,,,,,
22142518,0.37,-0.61,0,,,,,
22148433,0.49,-0.37,-0.06,,,,,
22154354,0.49,-0.24,-0.06,,,,,
22161247,0.31,-0.12,0,,,,,
22167167,-0.06,-0.06,0,,,,,
22174363,-0.31,-0.06,0,,,,,
22180289,-0.49,-0.12,0.06,,,,,
22186222,-0.61,-0.24,0.12,,,,,
22192473,-0.37,-0.43,0.06,,,,,
22198407,-0.12,-0.31,0,,,,,
22204326,0.12,-0.12,0,,,,,
22212532,0.49,0.37,0.18,,,,,
22218461,0.55,0.43,0.24,,,,,
22224394,0.61,0.37,0.18,,,,,
22230287,0.55,0.12,0.12,,,,,
22236237,0.43,-0.06,0.06,,,,,
22242147,0.06,-0.31,0,,,,,
22249726,-0.12,-0.37,0,,,,,
22255680,-0.18,-0.37,0,,,,,
22261638,-0.06,-0.43,0,,,,,
22268577,0.12,-0.37,0,,,,,
22274525,0.12,-0.24,0,,,,,
22281774,0.12,-0.12,-0.12,,,,,
22287736,0.24,-0.06,-0.18,,,,,
22293708,0.31,-0.06,-0.12,,,,,
22299677,0.24,-0.12,-0.06,,,,,
22305999,0.18,-0.24,0,,,,,
22311969,0.18,-0.55,0.06,,,,,
22320216,0.43,-1.4,0.12,,,,,
22326181,0.79,-2.01,0.06,,,,,
22332153,1.83,-3.54,-0.06,,,,,
22338131,2.38,-4.09,-0.06,,,,,
22344142,2.75,-4.46,0,,,,,
22350155,2.99,-4.58,0.12,,,,,
22357493,2.93,-3.97,0.12,,,,,
22363823,2.81,-3.42,0.12,,,,,
22369848,2.56,-2.93,0,,,,,
22376835,2.26,-2.62,0,,,,,
22382837,1.4,-1.95,-0.12,,,,,
22388854,0.98,-1.59,-0.12,,,,,
22396151,0.61,-1.28,-0.12,,,,,
22402136,0.06,-1.1,-0.06,,,,,
22408133,-0.12,-1.16,0,,,,,
22414090,-0.18,-1.16,0,,,,,
22420375,-0.06,-1.04,-0.06,,,,,
22428625,0.24,-0.79,-0.12,,,,,
22434614,0.37,-0.61,-0.06,,,,,
22440607,0.55,-0.43,0.06,,,,,
22446617,0.67,-0.12,0.06,,,,,
22452617,0.67,0.37,0.06,,,,,
22458584,0.55,0.49,0.12,,,,,
22465863,0.43,0.55,0.12,,,,,
22483185,0.06,0.67,0,,,,,
22489206,0,0.61,-0.06,,,,,
22495357,0,0.55,-0.12,,,,,
22501512,0.06,0.49,0,,,,,
22507657,0.24,0.37,0.18,,,,,
22514606,0.37,0.31,0.18,,,,,
22520754,0.43,0.12,0.12,,,,,
22526920,0.49,0,0.06,,,,,
22533090,0.31,-0.31,0,,,,,
22539838,0.18,-0.37,0,,,,,
22547103,-0.18,-0.31,0.06,,,,,
22553271,-0.18,-0.18,0.12,,,,,
22559445,-0.12,-0.06,0.12,,,,,
22565620,0,0,0.06,,,,,
22571793,0.06,0,0,,,,,
22577973,0.18,0.06,0,,,,,
22584961,0.24,-0.06,0,,,,,
22591705,0.24,-0.18,-0.06,,,,,
22597887,0.24,-0.37,-0.06,,,,,
22604019,0.31,-0.31,0,,,,,
22610206,0.37,-0.24,0,,,,,
22616397,0.37,-0.24,0.06,,,,,
22623392,0.12,-0.24,-0.06,,,,,
22629573,0.06,-0.31,-0.18,,,,,
22635738,0,-0.37,-0.18,,,,,
22642912,-0.06,-0.61,-0.06,,,,,
22649108,-0.06,-0.61,-0.06,,,,,
22656115,-0.06,-0.55,-0.06,,,,,
22662226,0.06,-0.43,0.06,,,,,
22668417,0.12,-0.31,0.06,,,,,
22674629,0.24,-0.12,0.06,,,,,
22680437,0.18,-0.06,0.06,,,,,
22686635,0.12,-0.18,0.06,,,,,
22694653,-0.18,-0.31,0,,,,,
22700859,-0.37,-0.31,-0.06,,,,,
22706676,-0.49,-0.18,-0.06,,,,,
22712882,-0.37,0.31,0,,,,,
22719046,-0.12,0.49,0,,,,,
22725255,0.06,0.55,0.06,,,,,
22732285,0.24,0.37,0,,,,,
22742180,0.31,0.18,0.06,,,,,
22748985,0.31,0.24,0.12,,,,,
22754805,0.37,0.31,0.12,,,,,
22760629,0.37,0.37,0.06,,,,,
22767697,0.37,0.37,0,,,,,
22773529,0.24,0.31,0,,,,,
22779655,0.24,0.24,0,,,,,
22785486,0.12,0.06,-0.06,,,,,
22791317,0,-0.06,-0.06,,,,,
22797153,-0.18,-0.31,-0.06,,,,,
22805204,-0.12,-0.37,-0.06,,,,,
22811038,-0.06,-0.31,-0.06,,,,,
22816881,0.06,-0.18,-0.12,,,,,
22822730,0.31,0.24,-0.18,,,,,
22828575,0.49,0.31,-0.18,,,,,
22834730,0.55,0.24,-0.12,,,,,
22841826,0.55,0.24,-0.12,,,,,
22847680,0.37,0.24,-0.06,,,,,
22853519,0.18,0.24,0,,,,,
22860352,0.12,0.31,-0.06,,,,,
22866203,0.06,0.24,-0.06,,,,,
22873312,0,-0.18,-0.06,,,,,
22879158,0,-0.43,-0.06,,,,,
22885022,0,-0.61,-0.06,,,,,
22891188,-0.06,-0.67,0,,,,,
22897053,0,-0.67,0,,,,,
22902906,0.06,-0.55,-0.06,,,,,
22910032,0.06,-0.43,-0.06,,,,,
22917025,-0.12,-0.24,0.06,,,,,
22923032,-0.18,-0.31,0.06,,,,,
22929058,-0.18,-0.24,0.06,,,,,
22935071,-0.06,-0.24,0.06,,,,,
22941106,0.06,-0.12,0.06,,,,,
22948811,0.12,-0.06,0.12,,,,,
22954836,0.12,-0.18,0.12,,,,,
22960870,0.12,-0.24,0.18,,,,,
22966894,0.24,-0.18,0.18,,,,,
22973905,0.61,0.06,0.06,,,,,
22981287,0.61,0.12,0,,,,,
